marker_name,frame,time_s,x_px,y_px,x_m,y_m,confidence
M1,32,0.5333,1163.50,213.50,-0.003216,-0.022744,1.0000
M1,33,0.5500,1163.50,213.50,-0.003216,-0.022744,1.0000
M1,34,0.5667,1162.50,211.50,-0.002666,-0.023937,1.0000
M1,35,0.5833,1163.50,215.50,-0.003179,-0.021570,1.0000
M1,36,0.6000,1163.50,213.50,-0.003216,-0.022744,1.0000
M1,37,0.6167,1163.50,215.50,-0.003179,-0.021570,1.0000
M1,38,0.6333,1162.50,215.50,-0.002592,-0.021588,1.0000
M1,39,0.6500,1161.50,216.50,-0.001986,-0.021020,1.0000
M1,40,0.6667,1162.50,215.50,-0.002592,-0.021588,1.0000
M1,41,0.6833,1160.50,215.50,-0.001418,-0.021625,1.0000
M1,42,0.7000,1160.50,215.50,-0.001418,-0.021625,1.0000
M1,43,0.7167,1158.50,215.50,-0.000244,-0.021662,1.0000
M1,44,0.7333,1156.50,215.50,0.000930,-0.021699,1.0000
M1,45,0.7500,1154.50,215.50,0.002104,-0.021736,1.0000
M1,46,0.7667,1152.50,215.50,0.003279,-0.021773,1.0000
M1,47,0.7833,1150.50,215.50,0.004453,-0.021810,1.0000
M1,48,0.8000,1146.50,215.50,0.006801,-0.021884,1.0000
M1,49,0.8167,1144.50,215.50,0.007975,-0.021921,1.0000
M1,50,0.8333,1142.50,215.50,0.009149,-0.021958,1.0000
M1,51,0.8500,1138.50,215.50,0.011497,-0.022032,1.0000
M1,52,0.8667,1134.50,215.50,0.013845,-0.022106,1.0000
M1,53,0.8833,1130.50,215.50,0.016193,-0.022180,1.0000
M1,54,0.9000,1128.50,215.50,0.017367,-0.022216,1.0000
M1,55,0.9167,1124.50,215.50,0.019716,-0.022290,1.0000
M1,56,0.9333,1120.50,215.50,0.022064,-0.022364,1.0000
M1,57,0.9500,1116.50,215.50,0.024412,-0.022438,1.0000
M1,58,0.9667,1112.50,213.50,0.026723,-0.023686,1.0000
M1,59,0.9833,1110.50,213.50,0.027897,-0.023723,1.0000
M1,60,1.0000,1106.50,213.50,0.030245,-0.023797,1.0000
M1,61,1.0167,1102.50,213.50,0.032594,-0.023871,1.0000
M1,62,1.0333,1098.50,213.50,0.034942,-0.023945,1.0000
M1,63,1.0500,1092.50,211.50,0.038427,-0.025230,1.0000
M1,64,1.0667,1088.50,213.50,0.040812,-0.024129,1.0000
M1,65,1.0833,1084.50,213.50,0.043160,-0.024203,1.0000
M1,66,1.1000,1080.50,213.50,0.045508,-0.024277,1.0000
M1,67,1.1167,1076.50,213.50,0.047857,-0.024351,1.0000
M1,68,1.1333,1070.50,213.50,0.051379,-0.024462,1.0000
M1,69,1.1500,1066.50,213.50,0.053727,-0.024536,1.0000
M1,70,1.1667,1062.50,213.50,0.056075,-0.024610,1.0000
M1,71,1.1833,1058.50,211.50,0.058386,-0.025858,1.0000
M1,72,1.2000,1054.50,212.50,0.060753,-0.025345,1.0000
M1,73,1.2167,1048.50,213.50,0.064294,-0.024868,1.0000
M1,74,1.2333,1042.50,211.50,0.067779,-0.026153,1.0000
M1,75,1.2500,1038.50,211.50,0.070127,-0.026227,1.0000
M1,76,1.2667,1034.50,212.50,0.072494,-0.025714,1.0000
M1,77,1.2833,1030.50,211.50,0.074824,-0.026375,1.0000
M1,78,1.3000,1024.50,211.50,0.078346,-0.026486,1.0000
M1,79,1.3167,1018.50,209.50,0.081831,-0.027771,1.0000
M1,80,1.3333,1014.50,209.50,0.084179,-0.027845,1.0000
M1,81,1.3500,1010.50,209.50,0.086527,-0.027919,1.0000
M1,82,1.3667,1004.50,209.50,0.090050,-0.028029,1.0000
M1,83,1.3833,1000.50,207.50,0.092361,-0.029277,1.0000
M1,84,1.4000,994.50,205.50,0.095846,-0.030562,1.0000
M1,85,1.4167,990.50,207.50,0.098231,-0.029462,1.0000
M1,86,1.4333,986.50,205.50,0.100542,-0.030710,1.0000
M1,87,1.4500,982.50,205.50,0.102891,-0.030784,1.0000
M1,88,1.4667,976.50,203.50,0.106376,-0.032069,1.0000
M1,89,1.4833,970.50,203.50,0.109898,-0.032180,1.0000
M1,90,1.5000,966.50,201.50,0.112209,-0.033428,1.0000
M1,91,1.5167,960.50,201.50,0.115732,-0.033539,1.0000
M1,92,1.5333,956.50,199.50,0.118043,-0.034787,1.0000
M1,93,1.5500,950.50,197.50,0.121528,-0.036071,1.0000
M1,94,1.5667,946.50,197.50,0.123876,-0.036145,1.0000
M1,95,1.5833,940.50,195.50,0.127362,-0.037430,1.0000
M1,96,1.6000,936.50,193.50,0.129673,-0.038678,1.0000
M1,97,1.6167,932.50,193.50,0.132021,-0.038752,1.0000
M1,98,1.6333,926.50,191.50,0.135506,-0.040037,1.0000
M1,99,1.6500,919.50,189.50,0.139579,-0.041340,1.0000
M1,100,1.6667,916.50,189.50,0.141340,-0.041396,1.0000
M1,101,1.6833,910.50,187.50,0.144825,-0.042681,1.0000
M1,102,1.7000,906.50,186.50,0.147155,-0.043342,1.0000
M1,103,1.7167,902.50,185.50,0.149484,-0.044003,1.0000
M1,104,1.7333,896.50,183.50,0.152970,-0.045288,1.0000
M1,105,1.7500,892.50,181.50,0.155281,-0.046536,1.0000
M1,106,1.7667,888.50,180.50,0.157611,-0.047196,1.0000
M1,107,1.7833,884.50,179.50,0.159940,-0.047857,1.0000
M1,108,1.8000,878.50,177.50,0.163426,-0.049142,1.0000
M1,109,1.8167,874.50,175.50,0.165737,-0.050390,1.0000
M1,110,1.8333,870.50,175.50,0.168085,-0.050464,1.0000
M1,111,1.8500,866.50,175.50,0.170433,-0.050538,1.0000
M1,112,1.8667,860.50,173.50,0.173918,-0.051823,1.0000
M1,113,1.8833,856.50,173.50,0.176267,-0.051897,1.0000
M1,114,1.9000,852.50,170.50,0.178559,-0.053732,1.0000
M1,115,1.9167,846.50,169.50,0.182063,-0.054430,1.0000
M1,116,1.9333,842.50,169.50,0.184411,-0.054504,1.0000
M1,117,1.9500,838.50,169.50,0.186759,-0.054578,1.0000
M1,118,1.9667,836.50,169.50,0.187934,-0.054615,1.0000
M1,119,1.9833,830.50,167.50,0.191419,-0.055899,1.0000
M1,120,2.0000,824.50,166.50,0.194923,-0.056597,1.0000
M1,121,2.0167,820.50,163.50,0.197215,-0.058432,1.0000
M1,122,2.0333,815.50,163.50,0.200151,-0.058525,1.0000
M1,123,2.0500,814.50,163.50,0.200738,-0.058543,1.0000
M1,124,2.0667,810.50,163.50,0.203086,-0.058617,1.0000
M1,125,2.0833,806.50,161.50,0.205397,-0.059865,1.0000
M1,126,2.1000,802.50,161.50,0.207745,-0.059939,1.0000
M1,127,2.1167,798.50,159.50,0.210056,-0.061187,1.0000
M1,128,2.1333,794.50,160.50,0.212423,-0.060674,1.0000
M1,129,2.1500,790.50,159.50,0.214753,-0.061335,1.0000
M1,130,2.1667,786.50,159.50,0.217101,-0.061409,1.0000
M1,131,2.1833,782.50,160.50,0.219467,-0.060895,1.0000
M1,132,2.2000,778.50,158.50,0.221779,-0.062143,1.0000
M1,133,2.2167,774.50,157.50,0.224108,-0.062804,1.0000
M1,134,2.2333,768.50,155.50,0.227594,-0.064089,1.0000
M1,135,2.2500,764.50,156.50,0.229960,-0.063576,1.0000
M1,136,2.2667,758.50,155.50,0.233464,-0.064274,1.0000
M1,137,2.2833,754.50,154.50,0.235794,-0.064935,1.0000
M1,138,2.3000,750.50,152.50,0.238105,-0.066183,1.0000
M1,139,2.3167,746.50,153.50,0.240472,-0.065670,1.0000
M1,140,2.3333,742.50,153.50,0.242820,-0.065744,1.0000
M1,141,2.3500,738.50,152.50,0.245149,-0.066405,1.0000
M1,142,2.3667,734.50,151.50,0.247479,-0.067066,1.0000
M1,143,2.3833,730.50,151.50,0.249827,-0.067139,1.0000
M1,144,2.4000,726.50,149.50,0.252139,-0.068387,1.0000
M1,145,2.4167,722.50,150.50,0.254505,-0.067874,1.0000
M1,146,2.4333,716.50,149.50,0.258009,-0.068572,1.0000
M2,0,0.0000,785.00,221.00,0.219117,-0.025333,1.0000
M2,1,0.0167,783.00,220.00,0.220273,-0.025957,1.0000
M2,2,0.0333,783.00,220.00,0.220273,-0.025957,1.0000
M2,3,0.0500,783.00,220.00,0.220273,-0.025957,1.0000
M2,4,0.0667,783.00,220.00,0.220273,-0.025957,1.0000
M2,5,0.0833,783.00,220.00,0.220273,-0.025957,1.0000
M2,6,0.1000,783.00,220.00,0.220273,-0.025957,1.0000
M2,7,0.1167,783.00,220.00,0.220273,-0.025957,1.0000
M2,8,0.1333,783.00,220.00,0.220273,-0.025957,1.0000
M2,9,0.1500,783.00,220.00,0.220273,-0.025957,1.0000
M2,10,0.1667,783.00,220.00,0.220273,-0.025957,1.0000
M2,11,0.1833,783.00,220.00,0.220273,-0.025957,1.0000
M2,12,0.2000,783.00,220.00,0.220273,-0.025957,1.0000
M2,13,0.2167,783.00,220.00,0.220273,-0.025957,1.0000
M2,14,0.2333,783.00,220.00,0.220273,-0.025957,1.0000
M2,15,0.2500,783.00,220.00,0.220273,-0.025957,1.0000
M2,16,0.2667,783.00,220.00,0.220273,-0.025957,1.0000
M2,17,0.2833,783.00,220.00,0.220273,-0.025957,1.0000
M2,18,0.3000,783.00,220.00,0.220273,-0.025957,1.0000
M2,19,0.3167,783.00,220.00,0.220273,-0.025957,1.0000
M2,20,0.3333,783.00,220.00,0.220273,-0.025957,1.0000
M2,21,0.3500,783.00,220.00,0.220273,-0.025957,1.0000
M2,22,0.3667,784.00,218.00,0.219649,-0.027113,1.0000
M2,23,0.3833,785.00,218.00,0.219062,-0.027094,1.0000
M2,24,0.4000,783.00,218.00,0.220236,-0.027131,1.0000
M2,25,0.4167,783.00,218.00,0.220236,-0.027131,1.0000
M2,26,0.4333,783.00,218.00,0.220236,-0.027131,1.0000
M2,27,0.4500,783.00,218.00,0.220236,-0.027131,1.0000
M2,28,0.4667,783.00,218.00,0.220236,-0.027131,1.0000
M2,29,0.4833,783.00,218.00,0.220236,-0.027131,1.0000
M2,30,0.5000,783.00,218.00,0.220236,-0.027131,1.0000
M2,31,0.5167,783.00,218.00,0.220236,-0.027131,1.0000
M2,32,0.5333,783.00,218.00,0.220236,-0.027131,1.0000
M2,33,0.5500,783.00,218.00,0.220236,-0.027131,1.0000
M2,34,0.5667,783.00,218.00,0.220236,-0.027131,1.0000
M2,35,0.5833,783.00,218.00,0.220236,-0.027131,1.0000
M2,36,0.6000,783.00,218.00,0.220236,-0.027131,1.0000
M2,37,0.6167,782.00,217.00,0.220805,-0.027737,1.0000
M2,38,0.6333,783.00,216.00,0.220199,-0.028305,1.0000
M2,39,0.6500,783.00,216.00,0.220199,-0.028305,1.0000
M2,40,0.6667,783.00,217.00,0.220218,-0.027718,1.0000
M2,41,0.6833,784.00,216.00,0.219612,-0.028287,1.0000
M2,42,0.7000,784.00,216.00,0.219612,-0.028287,1.0000
M2,43,0.7167,784.00,216.00,0.219612,-0.028287,1.0000
M2,44,0.7333,784.00,217.00,0.219631,-0.027700,1.0000
M2,45,0.7500,783.00,217.00,0.220218,-0.027718,1.0000
M2,46,0.7667,783.00,217.00,0.220218,-0.027718,1.0000
M2,47,0.7833,785.00,218.00,0.219062,-0.027094,1.0000
M2,48,0.8000,783.00,218.00,0.220236,-0.027131,1.0000
M2,49,0.8167,785.00,218.00,0.219062,-0.027094,1.0000
M2,50,0.8333,785.00,218.00,0.219062,-0.027094,1.0000
M2,51,0.8500,785.00,218.00,0.219062,-0.027094,1.0000
M2,52,0.8667,783.00,218.00,0.220236,-0.027131,1.0000
M2,53,0.8833,785.00,218.00,0.219062,-0.027094,1.0000
M2,54,0.9000,785.00,218.00,0.219062,-0.027094,1.0000
M2,55,0.9167,785.00,216.00,0.219025,-0.028269,1.0000
M2,56,0.9333,785.00,216.00,0.219025,-0.028269,1.0000
M2,57,0.9500,785.00,216.00,0.219025,-0.028269,1.0000
M2,58,0.9667,785.00,216.00,0.219025,-0.028269,1.0000
M2,59,0.9833,785.00,214.00,0.218988,-0.029443,1.0000
M2,60,1.0000,785.00,214.00,0.218988,-0.029443,1.0000
M2,61,1.0167,785.00,214.00,0.218988,-0.029443,1.0000
M2,62,1.0333,785.00,214.00,0.218988,-0.029443,1.0000
M2,63,1.0500,785.00,214.00,0.218988,-0.029443,1.0000
M2,64,1.0667,785.00,214.00,0.218988,-0.029443,1.0000
M2,65,1.0833,785.00,214.00,0.218988,-0.029443,1.0000
M2,66,1.1000,785.00,212.00,0.218951,-0.030617,1.0000
M2,67,1.1167,785.00,212.00,0.218951,-0.030617,1.0000
M2,68,1.1333,785.00,212.00,0.218951,-0.030617,1.0000
M2,69,1.1500,785.00,212.00,0.218951,-0.030617,1.0000
M2,70,1.1667,785.00,212.00,0.218951,-0.030617,1.0000
M2,71,1.1833,785.00,210.00,0.218914,-0.031791,1.0000
M2,72,1.2000,785.00,212.00,0.218951,-0.030617,1.0000
M2,73,1.2167,785.00,212.00,0.218951,-0.030617,1.0000
M2,74,1.2333,787.00,212.00,0.217777,-0.030580,1.0000
M2,75,1.2500,785.00,212.00,0.218951,-0.030617,1.0000
M2,76,1.2667,786.00,212.00,0.218364,-0.030598,1.0000
M2,77,1.2833,787.00,212.00,0.217777,-0.030580,1.0000
M2,78,1.3000,785.00,212.00,0.218951,-0.030617,1.0000
M2,79,1.3167,785.00,212.00,0.218951,-0.030617,1.0000
M2,80,1.3333,785.00,212.00,0.218951,-0.030617,1.0000
M2,81,1.3500,785.00,212.00,0.218951,-0.030617,1.0000
M2,82,1.3667,785.00,210.00,0.218914,-0.031791,1.0000
M2,83,1.3833,783.00,210.00,0.220088,-0.031828,1.0000
M2,84,1.4000,785.00,210.00,0.218914,-0.031791,1.0000
M2,85,1.4167,786.00,210.00,0.218327,-0.031772,1.0000
M2,86,1.4333,784.00,210.00,0.219501,-0.031809,1.0000
M2,87,1.4500,786.00,210.00,0.218327,-0.031772,1.0000
M2,88,1.4667,786.00,210.00,0.218327,-0.031772,1.0000
M2,89,1.4833,786.00,210.00,0.218327,-0.031772,1.0000
M2,90,1.5000,786.00,210.00,0.218327,-0.031772,1.0000
M2,91,1.5167,786.00,210.00,0.218327,-0.031772,1.0000
M2,92,1.5333,786.00,210.00,0.218327,-0.031772,1.0000
M2,93,1.5500,785.00,210.00,0.218914,-0.031791,1.0000
M2,94,1.5667,785.00,209.00,0.218896,-0.032378,1.0000
M2,95,1.5833,784.00,209.00,0.219483,-0.032396,1.0000
M2,96,1.6000,784.00,210.00,0.219501,-0.031809,1.0000
M2,97,1.6167,785.00,210.00,0.218914,-0.031791,1.0000
M2,98,1.6333,783.00,210.00,0.220088,-0.031828,1.0000
M2,99,1.6500,784.00,210.00,0.219501,-0.031809,1.0000
M2,100,1.6667,783.00,208.00,0.220051,-0.033002,1.0000
M2,101,1.6833,783.00,208.00,0.220051,-0.033002,1.0000
M2,102,1.7000,782.00,208.00,0.220638,-0.033020,1.0000
M2,103,1.7167,780.00,208.00,0.221813,-0.033057,1.0000
M2,104,1.7333,777.00,206.00,0.223537,-0.034287,1.0000
M2,105,1.7500,775.00,206.00,0.224711,-0.034324,1.0000
M2,106,1.7667,772.00,206.00,0.226472,-0.034379,1.0000
M2,107,1.7833,768.00,206.00,0.228820,-0.034453,1.0000
M2,108,1.8000,763.00,206.00,0.231755,-0.034545,1.0000
M2,109,1.8167,760.00,206.00,0.233516,-0.034601,1.0000
M2,110,1.8333,754.00,206.00,0.237039,-0.034712,1.0000
M2,111,1.8500,750.00,206.00,0.239387,-0.034785,1.0000
M2,112,1.8667,744.00,204.00,0.242872,-0.036070,1.0000
M2,113,1.8833,738.00,202.00,0.246357,-0.037355,1.0000
M2,114,1.9000,733.00,203.00,0.249311,-0.036861,1.0000
M2,115,1.9167,730.00,204.00,0.251091,-0.036329,1.0000
M2,116,1.9333,723.00,202.00,0.255163,-0.037632,1.0000
M2,117,1.9500,720.00,204.00,0.256961,-0.036514,1.0000
M2,118,1.9667,715.00,204.00,0.259896,-0.036606,1.0000
M2,119,1.9833,708.00,202.00,0.263969,-0.037910,1.0000
M2,120,2.0000,704.00,202.00,0.266317,-0.037983,1.0000
M2,121,2.0167,698.00,202.00,0.269839,-0.038094,1.0000
M2,122,2.0333,694.00,202.00,0.272187,-0.038168,1.0000
M2,123,2.0500,688.00,202.00,0.275709,-0.038279,1.0000
M2,124,2.0667,683.00,200.00,0.278608,-0.039545,1.0000
M2,125,2.0833,678.00,200.00,0.281543,-0.039638,1.0000
M2,126,2.1000,672.00,200.00,0.285065,-0.039749,1.0000
M2,127,2.1167,670.00,198.00,0.286202,-0.040960,1.0000
M2,128,2.1333,664.00,198.00,0.289725,-0.041071,1.0000
M2,129,2.1500,658.00,198.00,0.293247,-0.041181,1.0000
M2,130,2.1667,653.00,198.00,0.296182,-0.041274,1.0000
M2,131,2.1833,647.00,198.00,0.299704,-0.041385,1.0000
M2,132,2.2000,642.00,196.00,0.302602,-0.042651,1.0000
M2,133,2.2167,637.00,198.00,0.305575,-0.041569,1.0000
M2,134,2.2333,633.00,198.00,0.307923,-0.041643,1.0000
M2,135,2.2500,626.00,198.00,0.312032,-0.041773,1.0000
M2,136,2.2667,622.00,198.00,0.314380,-0.041846,1.0000
M2,137,2.2833,619.00,196.00,0.316104,-0.043076,1.0000
M2,138,2.3000,613.00,196.00,0.319627,-0.043187,1.0000
M2,139,2.3167,608.00,196.00,0.322562,-0.043279,1.0000
M2,140,2.3333,604.00,196.00,0.324910,-0.043353,1.0000
M2,141,2.3500,598.00,196.00,0.328432,-0.043464,1.0000
M2,142,2.3667,593.00,196.00,0.331367,-0.043556,1.0000
M2,143,2.3833,591.00,194.00,0.332505,-0.044767,1.0000
M2,144,2.4000,586.00,196.00,0.335477,-0.043686,1.0000
M2,145,2.4167,583.00,194.00,0.337201,-0.044915,1.0000
M2,146,2.4333,579.00,196.00,0.339586,-0.043815,1.0000
