marker_name,frame,time_s,x_px,y_px,x_m,y_m,confidence
M2,53,0.8833,786.00,228.50,0.219117,-0.021150,1.0000
M2,54,0.9000,786.00,228.50,0.219117,-0.021150,1.0000
M2,55,0.9167,786.00,226.50,0.219079,-0.022323,1.0000
M2,56,0.9333,786.00,227.50,0.219098,-0.021737,1.0000
M2,57,0.9500,786.00,227.50,0.219098,-0.021737,1.0000
M2,58,0.9667,786.00,228.50,0.219117,-0.021150,1.0000
M2,59,0.9833,786.00,226.50,0.219079,-0.022323,1.0000
M2,60,1.0000,786.00,226.50,0.219079,-0.022323,1.0000
M2,61,1.0167,786.00,225.50,0.219060,-0.022909,1.0000
M2,62,1.0333,786.00,225.50,0.219060,-0.022909,1.0000
M2,63,1.0500,786.00,223.50,0.219022,-0.024082,1.0000
M2,64,1.0667,786.00,223.50,0.219022,-0.024082,1.0000
M2,65,1.0833,786.00,223.50,0.219022,-0.024082,1.0000
M2,66,1.1000,786.00,222.50,0.219003,-0.024669,1.0000
M2,67,1.1167,786.00,221.50,0.218984,-0.025255,1.0000
M2,68,1.1333,786.00,222.50,0.219003,-0.024669,1.0000
M2,69,1.1500,784.00,221.50,0.220157,-0.025293,1.0000
M2,70,1.1667,786.00,220.50,0.218965,-0.025841,1.0000
M2,71,1.1833,786.00,220.50,0.218965,-0.025841,1.0000
M2,72,1.2000,786.00,220.50,0.218965,-0.025841,1.0000
M2,73,1.2167,784.00,220.50,0.220137,-0.025879,1.0000
M2,74,1.2333,784.00,220.50,0.220137,-0.025879,1.0000
M2,75,1.2500,784.00,220.50,0.220137,-0.025879,1.0000
M2,76,1.2667,784.00,220.50,0.220137,-0.025879,1.0000
M2,77,1.2833,784.00,220.50,0.220137,-0.025879,1.0000
M2,78,1.3000,784.00,220.50,0.220137,-0.025879,1.0000
M2,79,1.3167,784.00,220.50,0.220137,-0.025879,1.0000
M2,80,1.3333,784.00,221.50,0.220157,-0.025293,1.0000
M2,81,1.3500,784.00,220.50,0.220137,-0.025879,1.0000
M2,82,1.3667,784.00,220.50,0.220137,-0.025879,1.0000
M2,83,1.3833,784.00,220.50,0.220137,-0.025879,1.0000
M2,84,1.4000,784.00,220.50,0.220137,-0.025879,1.0000
M2,85,1.4167,784.00,220.50,0.220137,-0.025879,1.0000
M2,86,1.4333,784.00,220.50,0.220137,-0.025879,1.0000
M2,87,1.4500,784.00,219.50,0.220118,-0.026466,1.0000
M2,88,1.4667,784.00,219.50,0.220118,-0.026466,1.0000
M2,89,1.4833,784.00,218.50,0.220099,-0.027052,1.0000
M2,90,1.5000,784.00,218.50,0.220099,-0.027052,1.0000
M2,91,1.5167,784.00,217.50,0.220080,-0.027639,1.0000
M2,92,1.5333,784.00,217.50,0.220080,-0.027639,1.0000
M2,93,1.5500,784.00,216.50,0.220061,-0.028225,1.0000
M2,94,1.5667,782.00,215.50,0.221215,-0.028850,1.0000
M2,95,1.5833,782.00,214.50,0.221196,-0.029436,1.0000
M2,96,1.6000,780.00,212.50,0.222330,-0.030647,1.0000
M2,97,1.6167,778.00,211.50,0.223484,-0.031271,1.0000
M2,98,1.6333,774.00,210.50,0.225810,-0.031934,1.0000
M2,99,1.6500,770.00,210.50,0.228156,-0.032011,1.0000
M2,100,1.6667,766.00,208.50,0.230463,-0.033260,1.0000
M2,101,1.6833,762.00,208.50,0.232809,-0.033336,1.0000
M2,102,1.7000,756.00,208.50,0.236327,-0.033451,1.0000
M2,103,1.7167,750.00,206.50,0.239807,-0.034738,1.0000
M2,104,1.7333,744.00,206.50,0.243325,-0.034853,1.0000
M2,105,1.7500,740.00,205.50,0.245652,-0.035515,1.0000
M2,106,1.7667,734.00,206.50,0.249189,-0.035043,1.0000
M2,107,1.7833,728.00,204.50,0.252669,-0.036331,1.0000
M2,108,1.8000,722.00,203.50,0.256169,-0.037032,1.0000
M2,109,1.8167,716.00,204.50,0.259706,-0.036560,1.0000
M2,110,1.8333,710.00,203.50,0.263205,-0.037261,1.0000
M2,111,1.8500,704.00,202.50,0.266705,-0.037962,1.0000
M2,112,1.8667,698.00,202.50,0.270223,-0.038076,1.0000
M2,113,1.8833,692.00,202.50,0.273741,-0.038191,1.0000
M2,114,1.9000,686.00,202.50,0.277259,-0.038305,1.0000
M2,115,1.9167,680.00,202.50,0.280778,-0.038420,1.0000
M2,116,1.9333,674.00,201.50,0.284277,-0.039121,1.0000
M2,117,1.9500,670.00,200.50,0.286603,-0.039784,1.0000
M2,118,1.9667,664.00,201.50,0.290141,-0.039312,1.0000
M2,119,1.9833,656.00,200.50,0.294813,-0.040051,1.0000
M2,120,2.0000,650.00,199.50,0.298312,-0.040752,1.0000
M2,121,2.0167,646.00,199.50,0.300658,-0.040828,1.0000
M2,122,2.0333,640.00,197.50,0.304138,-0.042115,1.0000
M2,123,2.0500,634.00,195.50,0.307618,-0.043403,1.0000
M2,124,2.0667,629.00,195.50,0.310550,-0.043498,1.0000
M2,125,2.0833,622.00,194.50,0.314635,-0.044218,1.0000
M2,126,2.1000,617.00,194.50,0.317567,-0.044314,1.0000
M2,127,2.1167,611.00,192.50,0.321047,-0.045601,1.0000
M2,128,2.1333,607.00,192.50,0.323393,-0.045677,1.0000
M2,129,2.1500,600.00,191.50,0.327478,-0.046397,1.0000
M2,130,2.1667,594.00,191.50,0.330997,-0.046512,1.0000
M2,131,2.1833,590.00,189.50,0.333304,-0.047761,1.0000
M2,132,2.2000,585.00,188.50,0.336217,-0.048443,1.0000
M2,133,2.2167,579.00,188.50,0.339735,-0.048558,1.0000
M2,134,2.2333,573.00,186.50,0.343215,-0.049845,1.0000
M2,135,2.2500,568.00,185.50,0.346128,-0.050527,1.0000
M2,136,2.2667,562.00,184.50,0.349627,-0.051228,1.0000
M2,137,2.2833,558.00,184.50,0.351973,-0.051304,1.0000
M2,138,2.3000,553.00,183.50,0.354886,-0.051986,1.0000
M2,139,2.3167,547.00,182.50,0.358385,-0.052687,1.0000
