marker_name,frame,time_s,x_px,y_px,x_m,y_m,confidence
M1,37,0.6167,1159.50,205.00,0.001242,-0.024271,1.0000
M1,38,0.6333,1159.50,205.00,0.001242,-0.024271,1.0000
M1,39,0.6500,1159.50,206.00,0.001260,-0.023686,1.0000
M1,40,0.6667,1160.50,207.00,0.000692,-0.023082,1.0000
M1,41,0.6833,1159.50,206.00,0.001260,-0.023686,1.0000
M1,42,0.7000,1160.50,207.00,0.000692,-0.023082,1.0000
M1,43,0.7167,1160.50,208.00,0.000710,-0.022497,1.0000
M1,44,0.7333,1159.50,208.00,0.001295,-0.022514,1.0000
M1,45,0.7500,1158.50,208.00,0.001881,-0.022532,1.0000
M1,46,0.7667,1159.50,208.00,0.001295,-0.022514,1.0000
M1,47,0.7833,1159.50,209.00,0.001313,-0.021928,1.0000
M1,48,0.8000,1158.50,209.00,0.001899,-0.021946,1.0000
M1,49,0.8167,1158.50,210.00,0.001916,-0.021360,1.0000
M1,50,0.8333,1158.50,210.00,0.001916,-0.021360,1.0000
M1,51,0.8500,1157.50,211.00,0.002520,-0.020792,1.0000
M1,52,0.8667,1156.50,211.00,0.003105,-0.020810,1.0000
M1,53,0.8833,1155.50,211.00,0.003691,-0.020828,1.0000
M1,54,0.9000,1154.50,211.00,0.004277,-0.020845,1.0000
M1,55,0.9167,1152.50,212.00,0.005466,-0.020295,1.0000
M1,56,0.9333,1152.50,212.00,0.005466,-0.020295,1.0000
M1,57,0.9500,1149.50,213.00,0.007240,-0.019762,1.0000
M1,58,0.9667,1148.50,212.00,0.007808,-0.020366,1.0000
M1,59,0.9833,1148.50,211.00,0.007791,-0.020951,1.0000
M1,60,1.0000,1146.50,211.00,0.008962,-0.020987,1.0000
M1,61,1.0167,1144.50,212.00,0.010151,-0.020436,1.0000
M1,62,1.0333,1142.50,211.00,0.011305,-0.021057,1.0000
M1,63,1.0500,1140.50,212.00,0.012494,-0.020507,1.0000
M1,64,1.0667,1138.50,211.00,0.013647,-0.021128,1.0000
M1,65,1.0833,1137.50,211.00,0.014233,-0.021146,1.0000
M1,66,1.1000,1136.50,211.00,0.014819,-0.021163,1.0000
M1,67,1.1167,1133.50,211.00,0.016576,-0.021216,1.0000
M1,68,1.1333,1131.50,210.00,0.017730,-0.021837,1.0000
M1,69,1.1500,1129.50,210.00,0.018901,-0.021873,1.0000
M1,70,1.1667,1128.50,210.00,0.019487,-0.021890,1.0000
M1,71,1.1833,1128.50,209.00,0.019469,-0.022476,1.0000
M1,72,1.2000,1126.50,209.00,0.020640,-0.022511,1.0000
M1,73,1.2167,1124.50,209.00,0.021812,-0.022547,1.0000
M1,74,1.2333,1123.50,210.00,0.022415,-0.021979,1.0000
M1,75,1.2500,1123.50,210.00,0.022415,-0.021979,1.0000
M1,76,1.2667,1119.50,210.00,0.024758,-0.022049,1.0000
M1,77,1.2833,1117.50,210.00,0.025929,-0.022085,1.0000
M1,78,1.3000,1117.50,211.00,0.025947,-0.021499,1.0000
M1,79,1.3167,1114.50,212.00,0.027721,-0.020966,1.0000
M1,80,1.3333,1111.50,212.00,0.029478,-0.021019,1.0000
M1,81,1.3500,1109.50,212.00,0.030650,-0.021055,1.0000
M1,82,1.3667,1107.50,212.00,0.031821,-0.021090,1.0000
M1,83,1.3833,1103.50,212.00,0.034164,-0.021161,1.0000
M1,84,1.4000,1101.50,213.00,0.035353,-0.020610,1.0000
M1,85,1.4167,1097.50,213.00,0.037696,-0.020681,1.0000
M1,86,1.4333,1093.50,213.00,0.040038,-0.020752,1.0000
M1,87,1.4500,1091.50,213.00,0.041210,-0.020787,1.0000
M1,88,1.4667,1087.50,214.00,0.043570,-0.020272,1.0000
M1,89,1.4833,1083.50,214.00,0.045913,-0.020343,1.0000
M1,90,1.5000,1079.50,214.00,0.048255,-0.020413,1.0000
M1,91,1.5167,1075.50,212.00,0.050563,-0.021655,1.0000
M1,92,1.5333,1073.50,213.00,0.051752,-0.021105,1.0000
M1,93,1.5500,1067.50,213.00,0.055266,-0.021211,1.0000
M1,94,1.5667,1065.50,213.00,0.056437,-0.021246,1.0000
M1,95,1.5833,1060.50,213.00,0.059366,-0.021335,1.0000
M1,96,1.6000,1056.50,212.00,0.061691,-0.021991,1.0000
M1,97,1.6167,1053.50,213.00,0.063465,-0.021458,1.0000
M1,98,1.6333,1049.50,212.00,0.065790,-0.022115,1.0000
M1,99,1.6500,1045.50,212.00,0.068133,-0.022185,1.0000
M1,100,1.6667,1041.50,212.00,0.070476,-0.022256,1.0000
M1,101,1.6833,1037.50,212.00,0.072819,-0.022327,1.0000
M1,102,1.7000,1031.50,211.00,0.076315,-0.023018,1.0000
M1,103,1.7167,1027.50,212.00,0.078675,-0.022503,1.0000
M1,104,1.7333,1023.50,211.00,0.081000,-0.023160,1.0000
M1,105,1.7500,1019.50,210.00,0.083325,-0.023816,1.0000
M1,106,1.7667,1015.50,211.00,0.085686,-0.023301,1.0000
M1,107,1.7833,1011.50,210.00,0.088011,-0.023957,1.0000
M1,108,1.8000,1005.50,210.00,0.091525,-0.024063,1.0000
M1,109,1.8167,1001.50,209.00,0.093850,-0.024720,1.0000
M1,110,1.8333,995.50,208.00,0.097346,-0.025411,1.0000
M1,111,1.8500,991.50,209.00,0.099707,-0.024896,1.0000
M1,112,1.8667,985.50,208.00,0.103203,-0.025588,1.0000
M1,113,1.8833,981.50,208.00,0.105546,-0.025659,1.0000
M1,114,1.9000,975.50,206.00,0.109025,-0.026936,1.0000
M1,115,1.9167,971.50,206.00,0.111367,-0.027007,1.0000
M1,116,1.9333,965.50,205.00,0.114864,-0.027698,1.0000
M1,117,1.9500,961.50,204.00,0.117189,-0.028355,1.0000
M1,118,1.9667,956.50,203.00,0.120100,-0.029029,1.0000
M1,119,1.9833,951.50,202.00,0.123010,-0.029703,1.0000
M1,120,2.0000,945.50,201.00,0.126507,-0.030394,1.0000
M1,121,2.0167,941.50,200.00,0.128832,-0.031051,1.0000
M1,122,2.0333,935.50,200.00,0.132346,-0.031157,1.0000
M1,123,2.0500,931.50,198.00,0.134653,-0.032399,1.0000
M1,124,2.0667,927.50,197.00,0.136978,-0.033055,1.0000
M1,125,2.0833,921.50,196.00,0.140475,-0.033747,1.0000
M1,126,2.1000,917.50,194.00,0.142782,-0.034989,1.0000
M1,127,2.1167,913.50,194.00,0.145125,-0.035059,1.0000
M1,128,2.1333,909.50,192.00,0.147432,-0.036301,1.0000
M1,129,2.1500,905.50,191.00,0.149757,-0.036958,1.0000
M1,130,2.1667,901.50,190.00,0.152082,-0.037614,1.0000
M1,131,2.1833,895.50,188.00,0.155561,-0.038891,1.0000
M1,132,2.2000,891.50,187.00,0.157886,-0.039548,1.0000
M1,133,2.2167,889.50,186.00,0.159040,-0.040169,1.0000
M1,134,2.2333,885.50,184.00,0.161347,-0.041411,1.0000
M1,135,2.2500,883.50,184.00,0.162518,-0.041446,1.0000
M1,136,2.2667,879.50,182.00,0.164826,-0.042688,1.0000
M1,137,2.2833,875.50,181.00,0.167151,-0.043344,1.0000
M1,138,2.3000,871.50,178.00,0.169441,-0.045172,1.0000
M1,139,2.3167,869.50,179.00,0.170630,-0.044622,1.0000
M1,140,2.3333,867.50,177.00,0.171766,-0.045829,1.0000
M1,141,2.3500,863.50,177.00,0.174108,-0.045899,1.0000
M1,142,2.3667,861.50,175.00,0.175244,-0.047106,1.0000
M1,143,2.3833,857.50,174.00,0.177569,-0.047762,1.0000
M1,144,2.4000,853.50,173.00,0.179894,-0.048419,1.0000
M1,145,2.4167,851.50,172.00,0.181048,-0.049040,1.0000
M1,146,2.4333,847.50,170.00,0.183355,-0.050282,1.0000
M1,147,2.4500,843.50,169.00,0.185681,-0.050938,1.0000
M1,148,2.4667,841.50,168.00,0.186834,-0.051559,1.0000
M1,149,2.4833,837.50,166.00,0.189142,-0.052801,1.0000
M1,150,2.5000,833.50,165.00,0.191467,-0.053457,1.0000
M1,151,2.5167,831.50,165.00,0.192638,-0.053493,1.0000
M1,152,2.5333,825.50,165.00,0.196152,-0.053599,1.0000
M1,153,2.5500,823.50,163.00,0.197288,-0.054805,1.0000
M1,154,2.5667,820.50,162.00,0.199027,-0.055444,1.0000
M1,155,2.5833,815.50,159.00,0.201903,-0.057289,1.0000
M1,156,2.6000,813.50,159.00,0.203074,-0.057325,1.0000
M1,157,2.6167,809.50,158.00,0.205399,-0.057981,1.0000
M1,158,2.6333,805.50,157.00,0.207724,-0.058637,1.0000
M1,159,2.6500,799.50,157.00,0.211238,-0.058743,1.0000
M1,160,2.6667,797.50,159.00,0.212445,-0.057607,1.0000
M1,161,2.6833,793.50,158.00,0.214770,-0.058264,1.0000
M1,162,2.7000,789.50,157.00,0.217095,-0.058920,1.0000
M1,163,2.7167,787.50,157.00,0.218267,-0.058955,1.0000
M1,164,2.7333,783.50,157.00,0.220609,-0.059026,1.0000
M1,165,2.7500,777.50,153.00,0.224053,-0.061475,1.0000
M1,166,2.7667,772.50,155.00,0.227016,-0.060392,1.0000
M1,167,2.7833,769.50,155.00,0.228773,-0.060445,1.0000
M1,168,2.8000,768.50,155.00,0.229359,-0.060462,1.0000
M1,169,2.8167,765.50,156.00,0.231134,-0.059930,1.0000
M1,170,2.8333,758.50,154.00,0.235198,-0.061225,1.0000
M1,171,2.8500,752.50,156.00,0.238748,-0.060159,1.0000
M1,172,2.8667,749.50,156.00,0.240505,-0.060212,1.0000
M1,173,2.8833,745.50,156.00,0.242847,-0.060283,1.0000
M1,174,2.9000,741.50,157.00,0.245208,-0.059768,1.0000
M1,175,2.9167,738.50,155.00,0.246929,-0.060992,1.0000
M1,176,2.9333,734.50,155.00,0.249272,-0.061063,1.0000
M1,177,2.9500,731.50,155.00,0.251029,-0.061116,1.0000
M1,178,2.9667,728.50,154.00,0.252769,-0.061755,1.0000
M1,179,2.9833,724.50,154.00,0.255111,-0.061825,1.0000
M1,180,3.0000,720.50,154.00,0.257454,-0.061896,1.0000
M1,181,3.0167,716.50,154.00,0.259797,-0.061967,1.0000
M1,182,3.0333,714.50,153.00,0.260950,-0.062588,1.0000
M1,183,3.0500,711.50,153.00,0.262707,-0.062641,1.0000
M1,184,3.0667,707.50,153.00,0.265050,-0.062711,1.0000
M1,185,3.0833,704.50,152.00,0.266789,-0.063350,1.0000
M1,186,3.1000,701.50,152.00,0.268546,-0.063403,1.0000
M1,187,3.1167,698.50,152.00,0.270304,-0.063456,1.0000
M1,188,3.1333,694.50,151.00,0.272629,-0.064112,1.0000
M1,189,3.1500,691.50,151.00,0.274386,-0.064165,1.0000
M1,190,3.1667,687.50,151.00,0.276728,-0.064236,1.0000
M1,191,3.1833,685.50,151.00,0.277900,-0.064271,1.0000
M1,192,3.2000,681.50,151.00,0.280242,-0.064342,1.0000
M1,193,3.2167,677.50,150.00,0.282567,-0.064998,1.0000
M1,194,3.2333,674.50,150.00,0.284324,-0.065051,1.0000
M1,195,3.2500,671.50,150.00,0.286082,-0.065104,1.0000
M1,196,3.2667,667.50,149.00,0.288407,-0.065761,1.0000
M1,197,3.2833,664.50,148.00,0.290146,-0.066399,1.0000
M1,198,3.3000,661.50,148.00,0.291903,-0.066452,1.0000
M1,199,3.3167,657.50,148.00,0.294246,-0.066523,1.0000
M1,200,3.3333,654.50,148.00,0.296003,-0.066576,1.0000
M1,201,3.3500,650.50,147.00,0.298328,-0.067232,1.0000
M1,202,3.3667,648.50,147.00,0.299499,-0.067268,1.0000
M1,203,3.3833,644.50,147.00,0.301842,-0.067338,1.0000
M1,204,3.4000,641.50,146.00,0.303581,-0.067977,1.0000
M1,205,3.4167,639.50,146.00,0.304753,-0.068012,1.0000
M1,206,3.4333,636.50,146.00,0.306510,-0.068065,1.0000
M2,0,0.0000,787.00,221.50,0.219699,-0.021188,1.0000
M2,1,0.0167,786.00,221.50,0.220284,-0.021206,1.0000
M2,2,0.0333,786.00,221.50,0.220284,-0.021206,1.0000
M2,3,0.0500,786.00,221.50,0.220284,-0.021206,1.0000
M2,4,0.0667,786.00,221.50,0.220284,-0.021206,1.0000
M2,5,0.0833,786.00,221.50,0.220284,-0.021206,1.0000
M2,6,0.1000,786.00,220.50,0.220267,-0.021791,1.0000
M2,7,0.1167,786.00,220.50,0.220267,-0.021791,1.0000
M2,8,0.1333,786.00,221.50,0.220284,-0.021206,1.0000
M2,9,0.1500,786.00,222.50,0.220302,-0.020620,1.0000
M2,10,0.1667,785.00,221.50,0.220870,-0.021223,1.0000
M2,11,0.1833,785.00,221.50,0.220870,-0.021223,1.0000
M2,12,0.2000,785.00,221.50,0.220870,-0.021223,1.0000
M2,13,0.2167,785.00,221.50,0.220870,-0.021223,1.0000
M2,14,0.2333,785.00,221.50,0.220870,-0.021223,1.0000
M2,15,0.2500,785.00,221.50,0.220870,-0.021223,1.0000
M2,16,0.2667,785.00,221.50,0.220870,-0.021223,1.0000
M2,17,0.2833,785.00,221.50,0.220870,-0.021223,1.0000
M2,18,0.3000,785.00,221.50,0.220870,-0.021223,1.0000
M2,19,0.3167,785.00,221.50,0.220870,-0.021223,1.0000
M2,20,0.3333,785.00,222.50,0.220888,-0.020638,1.0000
M2,21,0.3500,785.00,222.50,0.220888,-0.020638,1.0000
M2,22,0.3667,785.00,222.50,0.220888,-0.020638,1.0000
M2,23,0.3833,785.00,221.50,0.220870,-0.021223,1.0000
M2,24,0.4000,785.00,221.50,0.220870,-0.021223,1.0000
M2,25,0.4167,785.00,221.50,0.220870,-0.021223,1.0000
M2,26,0.4333,785.00,222.50,0.220888,-0.020638,1.0000
M2,27,0.4500,785.00,221.50,0.220870,-0.021223,1.0000
M2,28,0.4667,784.00,222.50,0.221473,-0.020655,1.0000
M2,29,0.4833,785.00,221.50,0.220870,-0.021223,1.0000
M2,30,0.5000,785.00,221.50,0.220870,-0.021223,1.0000
M2,31,0.5167,785.00,222.50,0.220888,-0.020638,1.0000
M2,32,0.5333,785.00,221.50,0.220870,-0.021223,1.0000
M2,33,0.5500,785.00,222.50,0.220888,-0.020638,1.0000
M2,34,0.5667,785.00,221.50,0.220870,-0.021223,1.0000
M2,35,0.5833,785.00,221.50,0.220870,-0.021223,1.0000
M2,36,0.6000,785.00,222.50,0.220888,-0.020638,1.0000
M2,37,0.6167,785.00,222.50,0.220888,-0.020638,1.0000
M2,38,0.6333,785.00,222.50,0.220888,-0.020638,1.0000
M2,39,0.6500,785.00,223.50,0.220905,-0.020052,1.0000
M2,40,0.6667,785.00,221.50,0.220870,-0.021223,1.0000
M2,41,0.6833,785.00,223.50,0.220905,-0.020052,1.0000
M2,42,0.7000,785.00,223.50,0.220905,-0.020052,1.0000
M2,43,0.7167,785.00,221.50,0.220870,-0.021223,1.0000
M2,44,0.7333,785.00,221.50,0.220870,-0.021223,1.0000
M2,45,0.7500,785.00,221.50,0.220870,-0.021223,1.0000
M2,46,0.7667,785.00,222.50,0.220888,-0.020638,1.0000
M2,47,0.7833,785.00,221.50,0.220870,-0.021223,1.0000
M2,48,0.8000,785.00,221.50,0.220870,-0.021223,1.0000
M2,49,0.8167,786.00,223.50,0.220320,-0.020034,1.0000
M2,50,0.8333,785.00,223.50,0.220905,-0.020052,1.0000
M2,51,0.8500,786.00,223.50,0.220320,-0.020034,1.0000
M2,52,0.8667,786.00,223.50,0.220320,-0.020034,1.0000
M2,53,0.8833,785.00,221.50,0.220870,-0.021223,1.0000
M2,54,0.9000,785.00,223.50,0.220905,-0.020052,1.0000
M2,55,0.9167,787.00,222.50,0.219716,-0.020602,1.0000
M2,56,0.9333,785.00,223.50,0.220905,-0.020052,1.0000
M2,57,0.9500,785.00,223.50,0.220905,-0.020052,1.0000
M2,58,0.9667,785.00,222.50,0.220888,-0.020638,1.0000
M2,59,0.9833,785.00,224.50,0.220923,-0.019466,1.0000
M2,60,1.0000,785.00,223.50,0.220905,-0.020052,1.0000
M2,61,1.0167,785.00,223.50,0.220905,-0.020052,1.0000
M2,62,1.0333,787.00,224.50,0.219752,-0.019431,1.0000
M2,63,1.0500,787.00,222.50,0.219716,-0.020602,1.0000
M2,64,1.0667,785.00,222.50,0.220888,-0.020638,1.0000
M2,65,1.0833,787.00,223.50,0.219734,-0.020017,1.0000
M2,66,1.1000,787.00,222.50,0.219716,-0.020602,1.0000
M2,67,1.1167,786.00,221.50,0.220284,-0.021206,1.0000
M2,68,1.1333,787.00,222.50,0.219716,-0.020602,1.0000
M2,69,1.1500,787.00,221.50,0.219699,-0.021188,1.0000
M2,70,1.1667,787.00,222.50,0.219716,-0.020602,1.0000
M2,71,1.1833,788.00,221.50,0.219113,-0.021170,1.0000
M2,72,1.2000,787.00,219.50,0.219663,-0.022359,1.0000
M2,73,1.2167,787.00,218.50,0.219646,-0.022945,1.0000
M2,74,1.2333,786.00,218.50,0.220231,-0.022963,1.0000
M2,75,1.2500,787.00,217.50,0.219628,-0.023531,1.0000
M2,76,1.2667,787.00,217.50,0.219628,-0.023531,1.0000
M2,77,1.2833,787.00,217.50,0.219628,-0.023531,1.0000
M2,78,1.3000,787.00,216.50,0.219610,-0.024116,1.0000
M2,79,1.3167,787.00,216.50,0.219610,-0.024116,1.0000
M2,80,1.3333,787.00,215.50,0.219593,-0.024702,1.0000
M2,81,1.3500,787.00,216.50,0.219610,-0.024116,1.0000
M2,82,1.3667,787.00,215.50,0.219593,-0.024702,1.0000
M2,83,1.3833,788.00,214.50,0.218989,-0.025270,1.0000
M2,84,1.4000,787.00,214.50,0.219575,-0.025288,1.0000
M2,85,1.4167,789.00,215.50,0.218421,-0.024667,1.0000
M2,86,1.4333,786.00,214.50,0.220161,-0.025305,1.0000
M2,87,1.4500,787.00,215.50,0.219593,-0.024702,1.0000
M2,88,1.4667,787.00,216.50,0.219610,-0.024116,1.0000
M2,89,1.4833,788.00,216.50,0.219025,-0.024099,1.0000
M2,90,1.5000,787.00,215.50,0.219593,-0.024702,1.0000
M2,91,1.5167,787.00,216.50,0.219610,-0.024116,1.0000
M2,92,1.5333,787.00,216.50,0.219610,-0.024116,1.0000
M2,93,1.5500,787.00,216.50,0.219610,-0.024116,1.0000
M2,94,1.5667,787.00,216.50,0.219610,-0.024116,1.0000
M2,95,1.5833,787.00,215.50,0.219593,-0.024702,1.0000
M2,96,1.6000,786.00,215.50,0.220178,-0.024720,1.0000
M2,97,1.6167,787.00,215.50,0.219593,-0.024702,1.0000
M2,98,1.6333,787.00,214.50,0.219575,-0.025288,1.0000
M2,99,1.6500,786.00,213.50,0.220143,-0.025891,1.0000
M2,100,1.6667,786.00,214.50,0.220161,-0.025305,1.0000
M2,101,1.6833,786.00,213.50,0.220143,-0.025891,1.0000
M2,102,1.7000,787.00,212.50,0.219540,-0.026459,1.0000
M2,103,1.7167,787.00,211.50,0.219522,-0.027045,1.0000
M2,104,1.7333,786.00,212.50,0.220125,-0.026477,1.0000
M2,105,1.7500,787.00,211.50,0.219522,-0.027045,1.0000
M2,106,1.7667,787.00,212.50,0.219540,-0.026459,1.0000
M2,107,1.7833,787.00,211.50,0.219522,-0.027045,1.0000
M2,108,1.8000,787.00,211.50,0.219522,-0.027045,1.0000
M2,109,1.8167,787.00,210.50,0.219504,-0.027630,1.0000
M2,110,1.8333,787.00,211.50,0.219522,-0.027045,1.0000
M2,111,1.8500,785.00,210.50,0.220676,-0.027666,1.0000
M2,112,1.8667,786.00,210.50,0.220090,-0.027648,1.0000
M2,113,1.8833,786.00,209.50,0.220072,-0.028234,1.0000
M2,114,1.9000,786.00,210.50,0.220090,-0.027648,1.0000
M2,115,1.9167,785.00,210.50,0.220676,-0.027666,1.0000
M2,116,1.9333,785.00,209.50,0.220658,-0.028251,1.0000
M2,117,1.9500,784.00,209.50,0.221244,-0.028269,1.0000
M2,118,1.9667,784.00,209.50,0.221244,-0.028269,1.0000
M2,119,1.9833,783.00,208.50,0.221812,-0.028872,1.0000
M2,120,2.0000,783.00,208.50,0.221812,-0.028872,1.0000
M2,121,2.0167,784.00,206.50,0.221191,-0.030026,1.0000
M2,122,2.0333,782.00,208.50,0.222398,-0.028890,1.0000
M2,123,2.0500,781.00,208.50,0.222983,-0.028908,1.0000
M2,124,2.0667,781.00,207.50,0.222966,-0.029493,1.0000
M2,125,2.0833,781.00,208.50,0.222983,-0.028908,1.0000
M2,126,2.1000,781.00,207.50,0.222966,-0.029493,1.0000
M2,127,2.1167,781.00,207.50,0.222966,-0.029493,1.0000
M2,128,2.1333,779.00,206.50,0.224119,-0.030114,1.0000
M2,129,2.1500,776.00,206.50,0.225876,-0.030167,1.0000
M2,130,2.1667,776.00,204.50,0.225841,-0.031339,1.0000
M2,131,2.1833,775.00,204.50,0.226427,-0.031356,1.0000
M2,132,2.2000,772.00,205.50,0.228201,-0.030824,1.0000
M2,133,2.2167,769.00,204.50,0.229941,-0.031462,1.0000
M2,134,2.2333,766.00,205.50,0.231715,-0.030930,1.0000
M2,135,2.2500,762.00,204.50,0.234040,-0.031586,1.0000
M2,136,2.2667,758.00,204.50,0.236383,-0.031657,1.0000
M2,137,2.2833,754.00,204.50,0.238726,-0.031727,1.0000
M2,138,2.3000,750.00,205.50,0.241086,-0.031212,1.0000
M2,139,2.3167,745.00,205.50,0.244015,-0.031301,1.0000
M2,140,2.3333,741.00,205.50,0.246357,-0.031371,1.0000
M2,141,2.3500,736.00,204.50,0.249268,-0.032045,1.0000
M2,142,2.3667,732.00,203.50,0.251593,-0.032702,1.0000
M2,143,2.3833,728.00,203.50,0.253936,-0.032772,1.0000
M2,144,2.4000,724.00,203.50,0.256279,-0.032843,1.0000
M2,145,2.4167,720.00,203.50,0.258621,-0.032914,1.0000
M2,146,2.4333,715.00,203.50,0.261550,-0.033002,1.0000
M2,147,2.4500,710.00,203.50,0.264478,-0.033090,1.0000
M2,148,2.4667,706.00,203.50,0.266821,-0.033161,1.0000
M2,149,2.4833,702.00,203.50,0.269163,-0.033232,1.0000
M2,150,2.5000,698.00,203.50,0.271506,-0.033302,1.0000
M2,151,2.5167,694.00,203.50,0.273849,-0.033373,1.0000
M2,152,2.5333,689.00,203.50,0.276777,-0.033461,1.0000
M2,153,2.5500,686.00,203.50,0.278534,-0.033514,1.0000
M2,154,2.5667,681.00,204.50,0.281480,-0.033017,1.0000
M2,155,2.5833,677.00,203.50,0.283805,-0.033673,1.0000
M2,156,2.6000,673.00,203.50,0.286148,-0.033744,1.0000
M2,157,2.6167,668.00,203.50,0.289076,-0.033832,1.0000
M2,158,2.6333,663.00,203.50,0.292005,-0.033921,1.0000
M2,159,2.6500,659.00,202.50,0.294330,-0.034577,1.0000
M2,160,2.6667,654.00,201.50,0.297241,-0.035251,1.0000
M2,161,2.6833,650.00,202.50,0.299601,-0.034736,1.0000
M2,162,2.7000,646.00,203.50,0.301961,-0.034221,1.0000
M2,163,2.7167,645.00,203.50,0.302547,-0.034239,1.0000
M2,164,2.7333,641.00,203.50,0.304890,-0.034309,1.0000
M2,165,2.7500,637.00,202.50,0.307215,-0.034966,1.0000
M2,166,2.7667,633.00,202.50,0.309558,-0.035036,1.0000
M2,167,2.7833,629.00,201.50,0.311883,-0.035693,1.0000
M2,168,2.8000,626.00,203.50,0.313675,-0.034574,1.0000
M2,169,2.8167,622.00,203.50,0.316018,-0.034645,1.0000
M2,170,2.8333,619.00,202.50,0.317757,-0.035284,1.0000
M2,171,2.8500,616.00,200.50,0.319479,-0.036508,1.0000
M2,172,2.8667,612.00,200.50,0.321821,-0.036579,1.0000
M2,173,2.8833,608.00,201.50,0.324182,-0.036064,1.0000
M2,174,2.9000,605.00,201.50,0.325939,-0.036117,1.0000
M2,175,2.9167,602.00,201.50,0.327696,-0.036170,1.0000
M2,176,2.9333,599.00,201.50,0.329453,-0.036223,1.0000
M2,177,2.9500,595.00,201.50,0.331796,-0.036293,1.0000
M2,178,2.9667,592.00,201.50,0.333553,-0.036346,1.0000
M2,179,2.9833,589.00,201.50,0.335310,-0.036399,1.0000
M2,180,3.0000,585.00,200.50,0.337635,-0.037056,1.0000
M2,181,3.0167,583.00,200.50,0.338806,-0.037091,1.0000
M2,182,3.0333,577.00,201.50,0.342338,-0.036611,1.0000
M2,183,3.0500,575.00,203.50,0.343545,-0.035475,1.0000
M2,184,3.0667,572.00,201.50,0.345266,-0.036700,1.0000
M2,185,3.0833,571.00,199.50,0.345817,-0.037889,1.0000
M2,186,3.1000,567.00,201.50,0.348195,-0.036788,1.0000
M2,187,3.1167,563.00,201.50,0.350537,-0.036859,1.0000
M2,188,3.1333,559.00,201.50,0.352880,-0.036929,1.0000
M2,189,3.1500,555.00,201.50,0.355223,-0.037000,1.0000
M2,190,3.1667,552.00,201.50,0.356980,-0.037053,1.0000
M2,191,3.1833,549.00,201.50,0.358737,-0.037106,1.0000
M2,192,3.2000,544.00,201.50,0.361665,-0.037194,1.0000
M2,193,3.2167,541.00,201.50,0.363422,-0.037247,1.0000
M2,194,3.2333,537.00,201.50,0.365765,-0.037318,1.0000
M2,195,3.2500,534.00,201.50,0.367522,-0.037371,1.0000
M2,196,3.2667,531.00,200.50,0.369261,-0.038009,1.0000
M2,197,3.2833,528.00,199.50,0.371001,-0.038648,1.0000
M2,198,3.3000,525.00,201.50,0.372793,-0.037530,1.0000
