marker_name,frame,time_s,x_px,y_px,x_m,y_m,confidence
M1,363,12.0898,536.00,1032.00,0.053509,-0.000996,1.0000
M1,364,12.1231,537.00,1032.00,0.053508,-0.000889,1.0000
M1,365,12.1564,536.00,1032.00,0.053509,-0.000996,1.0000
M1,366,12.1897,536.00,1032.00,0.053509,-0.000996,1.0000
M1,367,12.2230,536.00,1031.00,0.053403,-0.000997,1.0000
M1,368,12.2563,536.00,1031.00,0.053403,-0.000997,1.0000
M1,369,12.2896,538.00,1031.00,0.053400,-0.000785,1.0000
M1,370,12.3230,537.00,1032.00,0.053508,-0.000889,1.0000
M1,371,12.3563,537.00,1032.00,0.053508,-0.000889,1.0000
M1,372,12.3896,538.00,1032.00,0.053506,-0.000783,1.0000
M1,373,12.4229,537.00,1033.00,0.053614,-0.000888,1.0000
M1,374,12.4562,537.00,1032.00,0.053508,-0.000889,1.0000
M1,375,12.4895,539.00,1032.00,0.053505,-0.000677,1.0000
M1,376,12.5228,539.00,1032.00,0.053505,-0.000677,1.0000
M1,377,12.5561,540.00,1031.00,0.053397,-0.000572,1.0000
M1,378,12.5894,540.00,1031.00,0.053397,-0.000572,1.0000
M1,379,12.6227,539.00,1031.00,0.053398,-0.000678,1.0000
M1,380,12.6560,537.00,1032.00,0.053508,-0.000889,1.0000
M1,381,12.6893,537.00,1033.00,0.053614,-0.000888,1.0000
M1,382,12.7226,538.00,1033.00,0.053613,-0.000781,1.0000
M1,383,12.7559,537.00,1033.00,0.053614,-0.000888,1.0000
M1,384,12.7892,538.00,1032.00,0.053506,-0.000783,1.0000
M1,385,12.8225,536.00,1031.00,0.053403,-0.000997,1.0000
M1,386,12.8558,536.00,1031.00,0.053403,-0.000997,1.0000
M1,387,12.8891,536.00,1031.00,0.053403,-0.000997,1.0000
M1,388,12.9225,535.00,1031.00,0.053405,-0.001104,1.0000
M1,389,12.9558,535.00,1032.00,0.053511,-0.001102,1.0000
M1,390,12.9891,536.00,1033.00,0.053616,-0.000994,1.0000
M1,391,13.0224,535.00,1033.00,0.053617,-0.001101,1.0000
M1,392,13.0557,535.00,1033.00,0.053617,-0.001101,1.0000
M1,393,13.0890,535.00,1033.00,0.053617,-0.001101,1.0000
M1,394,13.1223,536.00,1032.00,0.053509,-0.000996,1.0000
M1,395,13.1556,535.00,1031.00,0.053405,-0.001104,1.0000
