marker_name,frame,time_s,x_px,y_px,x_m,y_m,confidence
M1,265,7.0352,548.00,1558.00,0.159910,-0.000311,1.0000
M1,266,7.0618,548.00,1558.00,0.159910,-0.000311,1.0000
M1,267,7.0883,548.00,1559.00,0.160057,-0.000314,1.0000
M1,268,7.1149,548.00,1561.00,0.160350,-0.000321,1.0000
M1,269,7.1414,549.00,1563.00,0.160646,-0.000180,1.0000
M1,270,7.1680,548.00,1565.00,0.160937,-0.000333,1.0000
M1,271,7.1945,549.00,1564.00,0.160793,-0.000183,1.0000
M1,272,7.2211,549.00,1564.00,0.160793,-0.000183,1.0000
M1,273,7.2476,549.00,1565.00,0.160940,-0.000187,1.0000
M1,274,7.2741,549.00,1564.00,0.160793,-0.000183,1.0000
M1,275,7.3007,550.00,1564.00,0.160796,-0.000037,1.0000
M1,276,7.3272,549.00,1565.00,0.160940,-0.000187,1.0000
M1,277,7.3538,550.00,1567.00,0.161236,-0.000046,1.0000
M1,278,7.3803,549.00,1567.00,0.161233,-0.000193,1.0000
M1,279,7.4069,549.00,1567.00,0.161233,-0.000193,1.0000
M1,280,7.4334,549.00,1568.00,0.161379,-0.000196,1.0000
M1,281,7.4600,549.00,1568.00,0.161379,-0.000196,1.0000
M1,282,7.4865,549.00,1568.00,0.161379,-0.000196,1.0000
M1,283,7.5131,549.00,1568.00,0.161379,-0.000196,1.0000
M1,284,7.5396,549.00,1569.00,0.161526,-0.000199,1.0000
M1,285,7.5662,550.00,1570.00,0.161676,-0.000056,1.0000
M1,286,7.5927,549.00,1570.00,0.161673,-0.000202,1.0000
M1,287,7.6193,549.00,1571.00,0.161819,-0.000205,1.0000
M1,288,7.6458,549.00,1572.00,0.161966,-0.000208,1.0000
M1,289,7.6724,549.00,1571.00,0.161819,-0.000205,1.0000
M1,290,7.6989,549.00,1571.00,0.161819,-0.000205,1.0000
M1,291,7.7255,549.00,1571.00,0.161819,-0.000205,1.0000
M1,292,7.7520,548.00,1571.00,0.161816,-0.000352,1.0000
