marker_name,frame,time_s,x_px,y_px,x_m,y_m,confidence
M1,94,2.5216,511.00,1359.00,0.104152,0.000777,1.0000
M1,95,2.5484,511.00,1362.00,0.104550,0.000795,1.0000
M1,96,2.5753,511.00,1366.00,0.105080,0.000820,1.0000
M1,97,2.6021,512.00,1368.00,0.105338,0.000964,1.0000
M1,98,2.6289,512.00,1372.00,0.105868,0.000989,1.0000
M1,99,2.6557,512.00,1376.00,0.106399,0.001013,1.0000
M1,100,2.6826,512.00,1380.00,0.106929,0.001037,1.0000
M1,101,2.7094,511.00,1386.00,0.107730,0.000941,1.0000
M1,102,2.7362,511.00,1392.00,0.108525,0.000978,1.0000
M1,103,2.7630,511.00,1394.00,0.108790,0.000990,1.0000
M1,104,2.7899,511.00,1397.00,0.109187,0.001008,1.0000
M1,105,2.8167,511.00,1400.00,0.109585,0.001026,1.0000
M1,106,2.8435,511.00,1402.00,0.109850,0.001038,1.0000
M1,107,2.8703,510.00,1407.00,0.110518,0.000936,1.0000
M1,108,2.8972,510.00,1414.00,0.111446,0.000979,1.0000
M1,109,2.9240,509.00,1417.00,0.111849,0.000865,1.0000
M1,110,2.9508,509.00,1422.00,0.112512,0.000895,1.0000
M1,111,2.9776,509.00,1424.00,0.112777,0.000907,1.0000
M1,112,3.0045,509.00,1428.00,0.113307,0.000931,1.0000
M1,113,3.0313,508.00,1431.00,0.113710,0.000817,1.0000
M1,114,3.0581,508.00,1433.00,0.113975,0.000829,1.0000
M1,115,3.0850,507.00,1438.00,0.114644,0.000727,1.0000
M1,116,3.1118,506.00,1443.00,0.115313,0.000625,1.0000
M1,117,3.1386,504.00,1445.00,0.115590,0.000372,1.0000
M1,118,3.1654,503.00,1448.00,0.115993,0.000258,1.0000
M1,119,3.1923,502.00,1452.00,0.116529,0.000150,1.0000
M1,120,3.2191,505.00,1454.00,0.116776,0.000559,1.0000
M1,121,3.2459,505.00,1458.00,0.117306,0.000584,1.0000
M1,122,3.2727,502.00,1462.00,0.117854,0.000210,1.0000
M1,123,3.2996,501.00,1464.00,0.118125,0.000090,1.0000
M1,124,3.3264,501.00,1469.00,0.118788,0.000120,1.0000
M1,125,3.3532,501.00,1472.00,0.119186,0.000139,1.0000
M1,126,3.3800,501.00,1474.00,0.119451,0.000151,1.0000
M1,127,3.4069,503.00,1476.00,0.119703,0.000428,1.0000
M1,128,3.4337,500.00,1477.00,0.119854,0.000037,1.0000
M1,129,3.4605,500.00,1479.00,0.120119,0.000049,1.0000
M1,130,3.4873,502.00,1481.00,0.120372,0.000326,1.0000
M1,131,3.5142,502.00,1483.00,0.120637,0.000338,1.0000
M1,132,3.5410,500.00,1485.00,0.120914,0.000085,1.0000
M1,133,3.5678,499.00,1488.00,0.121318,-0.000029,1.0000
M1,134,3.5946,499.00,1489.00,0.121450,-0.000023,1.0000
M1,135,3.6215,500.00,1490.00,0.121577,0.000116,1.0000
M1,136,3.6483,500.00,1491.00,0.121709,0.000122,1.0000
M1,137,3.6751,501.00,1493.00,0.121968,0.000266,1.0000
M1,138,3.7019,500.00,1496.00,0.122372,0.000152,1.0000
M1,139,3.7288,500.00,1500.00,0.122902,0.000176,1.0000
M1,140,3.7556,500.00,1502.00,0.123167,0.000188,1.0000
M1,141,3.7824,500.00,1507.00,0.123829,0.000219,1.0000
M1,142,3.8092,500.00,1511.00,0.124359,0.000243,1.0000
M1,143,3.8361,500.00,1513.00,0.124624,0.000255,1.0000
M1,144,3.8629,501.00,1514.00,0.124751,0.000394,1.0000
M1,145,3.8897,501.00,1514.00,0.124751,0.000394,1.0000
M1,146,3.9165,501.00,1515.00,0.124883,0.000400,1.0000
M1,147,3.9434,501.00,1518.00,0.125281,0.000418,1.0000
M1,148,3.9702,501.00,1520.00,0.125546,0.000430,1.0000
M1,149,3.9970,501.00,1526.00,0.126341,0.000467,1.0000
M1,150,4.0238,501.00,1531.00,0.127003,0.000497,1.0000
M1,151,4.0507,501.00,1534.00,0.127401,0.000515,1.0000
M1,152,4.0775,501.00,1538.00,0.127931,0.000540,1.0000
M1,153,4.1043,500.00,1540.00,0.128202,0.000419,1.0000
M1,154,4.1312,500.00,1543.00,0.128599,0.000438,1.0000
M1,155,4.1580,500.00,1545.00,0.128864,0.000450,1.0000
M1,156,4.1848,500.00,1547.00,0.129129,0.000462,1.0000
M1,157,4.2116,500.00,1551.00,0.129659,0.000486,1.0000
M1,158,4.2385,499.00,1553.00,0.129930,0.000366,1.0000
M1,159,4.2653,499.00,1554.00,0.130063,0.000372,1.0000
M1,160,4.2921,499.00,1554.00,0.130063,0.000372,1.0000
M1,161,4.3189,499.00,1556.00,0.130328,0.000384,1.0000
M1,162,4.3458,499.00,1558.00,0.130593,0.000396,1.0000
M1,163,4.3726,498.00,1562.00,0.131129,0.000288,1.0000
M1,164,4.3994,497.00,1568.00,0.131930,0.000192,1.0000
M1,165,4.4262,497.00,1570.00,0.132195,0.000204,1.0000
M1,166,4.4531,497.00,1575.00,0.132858,0.000234,1.0000
M1,167,4.4799,497.00,1578.00,0.133255,0.000253,1.0000
M1,168,4.5067,496.00,1580.00,0.133526,0.000132,1.0000
M1,169,4.5335,496.00,1581.00,0.133659,0.000138,1.0000
M1,170,4.5604,496.00,1584.00,0.134056,0.000157,1.0000
M1,171,4.5872,495.00,1585.00,0.134195,0.000030,1.0000
M1,172,4.6140,496.00,1589.00,0.134719,0.000187,1.0000
M1,173,4.6408,496.00,1589.00,0.134719,0.000187,1.0000
M1,174,4.6677,495.00,1590.00,0.134857,0.000061,1.0000
M1,175,4.6945,495.00,1592.00,0.135122,0.000073,1.0000
M1,176,4.7213,495.00,1596.00,0.135652,0.000097,1.0000
M1,177,4.7481,495.00,1599.00,0.136050,0.000115,1.0000
M1,178,4.7750,495.00,1601.00,0.136315,0.000127,1.0000
M1,179,4.8018,494.00,1606.00,0.136983,0.000025,1.0000
M1,180,4.8286,495.00,1607.00,0.137110,0.000164,1.0000
M1,181,4.8554,495.00,1610.00,0.137507,0.000182,1.0000
M1,182,4.8823,495.00,1613.00,0.137905,0.000200,1.0000
M1,183,4.9091,495.00,1614.00,0.138037,0.000206,1.0000
M1,184,4.9359,495.00,1617.00,0.138435,0.000225,1.0000
M1,185,4.9627,495.00,1620.00,0.138832,0.000243,1.0000
M1,186,4.9896,495.00,1621.00,0.138965,0.000249,1.0000
M1,187,5.0164,495.00,1623.00,0.139230,0.000261,1.0000
M1,188,5.0432,495.00,1624.00,0.139362,0.000267,1.0000
M1,189,5.0701,495.00,1626.00,0.139627,0.000279,1.0000
M1,190,5.0969,495.00,1627.00,0.139760,0.000285,1.0000
M1,191,5.1237,496.00,1630.00,0.140151,0.000436,1.0000
M1,192,5.1505,495.00,1634.00,0.140687,0.000328,1.0000
