time_us,time_ms,angle,vel,vbat,set_volts
1126,1.126,11.955655097961426,0.46527099609375,7.8242034912109375,0.0
2205,2.205,11.954121589660645,-0.2493743896484375,7.8262481689453125,0.0
3191,3.191,11.955655097961426,-0.2202301025390625,7.8262481689453125,0.0
4123,4.123,11.954121589660645,-0.240936279296875,7.827392578125,0.0
5083,5.083,11.954121589660645,-0.1566619873046875,7.825836181640625,0.0
6062,6.062,11.952587127685547,-0.66058349609375,7.82720947265625,0.0
7026,7.026,11.952587127685547,-0.4261627197265625,7.826324462890625,0.0
8002,8.002,11.951053619384766,-0.861907958984375,7.8258514404296875,0.0
8946,8.946,11.951053619384766,-0.55560302734375,7.82769775390625,0.0
9948,9.948,11.949519157409668,-0.833251953125,7.8261260986328125,0.0
11029,11.029,11.948081016540527,-1.14483642578125,7.825653076171875,0.0
12016,12.016,11.946547508239746,-1.3603668212890625,7.82672119140625,0.0
12968,12.968,11.945013046264648,-1.505035400390625,7.828369140625,0.0
13971,13.971,11.943479537963867,-1.5435791015625,7.8283538818359375,0.0
14967,14.967,11.93887710571289,-1.5435791015625,7.8262176513671875,0.0
15905,15.905,11.934370994567871,-2.6972198486328125,7.826812744140625,0.0
16893,16.893,11.931303024291992,-3.44207763671875,7.8285675048828125,0.0
17902,17.902,11.926796913146973,-3.32568359375,7.82806396484375,0.0
18856,18.856,11.923728942871094,-3.6688079833984375,7.8271942138671875,0.0
19844,19.844,11.920660972595215,-3.3843536376953125,7.8270111083984375,0.0
20863,20.863,11.916154861450195,-3.3422698974609375,7.828369140625,0.0
21866,21.866,11.911553382873535,-3.1520538330078125,7.8293304443359375,0.0
22837,22.837,11.906950950622559,-4.25152587890625,7.8284454345703125,0.0
23841,23.841,11.902444839477539,-4.3561248779296875,7.8271942138671875,0.0
24844,24.844,11.900911331176758,-4.38153076171875,7.8308868408203125,0.0
25835,25.835,11.89937686920166,-3.352813720703125,7.832427978515625,0.0
26844,26.844,11.897843360900879,-2.6761322021484375,7.826690673828125,0.0
27785,27.785,11.896308898925781,-2.337982177734375,7.826324462890625,0.0
28802,28.802,11.89333724975586,-2.0848846435546875,7.8270111083984375,0.0
29785,29.785,11.89026927947998,-2.446807861328125,7.827301025390625,0.0
30811,30.811,11.887296676635742,-2.723297119140625,7.8271026611328125,0.0
31812,31.812,11.88422966003418,-2.79559326171875,7.826324462890625,0.0
32804,32.804,11.8811616897583,-3.5475311279296875,7.8286590576171875,0.0
33782,33.782,11.878093719482422,-2.907379150390625,7.830291748046875,0.0
34760,34.76,11.878093719482422,-2.9651031494140625,7.8285369873046875,0.0
35630,35.63,11.876559257507324,-2.52349853515625,7.8283538818359375,0.0
36471,36.471,11.876559257507324,-1.62353515625,7.829620361328125,0.0
37350,37.35,11.875121116638184,-1.5731048583984375,7.8277740478515625,0.0
38214,38.214,11.872053146362305,-2.21795654296875,7.828460693359375,0.0
39161,39.161,11.870519638061523,-2.610748291015625,7.8283538818359375,0.0
40173,40.173,11.862945556640625,-3.3749542236328125,7.8256378173828125,0.0
41213,41.213,11.856809616088867,-4.8731842041015625,7.825164794921875,0.0
42154,42.154,11.85220718383789,-4.849884033203125,7.8264312744140625,0.0
43126,43.126,11.847701072692871,-4.8238983154296875,7.8264312744140625,0.0
44079,44.079,11.838593482971191,-5.8862762451171875,7.828857421875,0.0
45033,45.033,11.829484939575195,-7.5302276611328125,7.8294219970703125,0.0
46009,46.009,11.823348999023438,-6.994873046875,7.8273773193359375,0.0
46996,46.996,11.811173439025879,-8.3377685546875,7.8293304443359375,0.0
47966,47.966,11.802064895629883,-8.473526000976562,7.8309783935546875,0.0
48942,48.942,11.795928955078125,-8.169708251953125,7.830963134765625,0.0
49998,49.998,11.783753395080566,-9.738494873046875,7.82940673828125,0.0
50962,50.962,11.773111343383789,-9.498703002929688,7.82659912109375,0.0
51980,51.98,11.759401321411133,-11.667083740234375,7.828460693359375,0.0
52960,52.96,11.745595932006836,-11.840042114257812,7.8293304443359375,0.0
53977,53.977,11.730351448059082,-12.963592529296875,7.8282623291015625,0.0
54951,54.951,11.721147537231445,-12.113372802734375,7.82757568359375,0.0
55905,55.905,11.710505485534668,-11.642837524414062,7.829437255859375,0.0
56855,56.855,11.702836036682129,-11.642837524414062,7.8309783935546875,0.0
57898,57.898,11.693632125854492,-9.89447021484375,7.829315185546875,0.0
58909,58.909,11.679825782775879,-11.320892333984375,7.828643798828125,0.0
59906,59.906,11.669088363647461,-11.224334716796875,7.830291748046875,0.0
60918,60.918,11.655282974243164,-12.124114990234375,7.8300018310546875,0.0
61874,61.874,11.643011093139648,-12.299087524414062,7.8296051025390625,0.0
62849,62.849,11.629109382629395,-12.828399658203125,7.8300018310546875,0.0
63852,63.852,11.61376953125,-12.828399658203125,7.8292236328125,0.0
64831,64.831,11.598333358764648,-13.838241577148438,7.8295135498046875,0.0
65803,65.803,11.581268310546875,-13.797683715820312,7.8300933837890625,0.0
66786,66.786,11.564298629760742,-15.445571899414062,7.8304901123046875,0.0
67748,67.748,11.550300598144531,-16.171524047851562,7.8304901123046875,0.0
68747,68.747,11.533235549926758,-15.340011596679688,7.8295135498046875,0.0
69730,69.73,11.517704010009766,-15.986785888671875,7.82855224609375,0.0
70698,70.698,11.517704010009766,-15.956680297851562,7.8288421630859375,0.0
71643,71.643,11.502172470092773,-15.1378173828125,7.8287506103515625,0.0
72448,72.448,11.487982749938965,-15.413650512695312,7.8292236328125,0.0
73403,73.403,11.47714900970459,-13.700088500976562,7.8293304443359375,0.0
74259,74.259,11.464685440063477,-13.360885620117188,7.8300018310546875,0.0
75145,75.145,11.453755378723145,-12.42266845703125,7.831268310546875,0.0
76104,76.104,11.44119644165039,-12.563980102539062,7.829315185546875,0.0
77095,77.095,11.42863655090332,-12.486236572265625,7.829315185546875,0.0
78032,78.032,11.414639472961426,-12.51287841796875,7.8267974853515625,0.0
79027,79.027,11.403614044189453,-11.783004760742188,7.8271942138671875,0.0
79980,79.98,11.391054153442383,-12.044158935546875,7.8271942138671875,0.0
80954,80.954,11.38002872467041,-12.116058349609375,7.8270111083984375,0.0
81934,81.934,11.365935325622559,-12.983535766601562,7.8280792236328125,0.0
82927,82.927,11.353376388549805,-12.227081298828125,7.8282623291015625,0.0
83865,83.865,11.342350006103516,-12.227081298828125,7.826812744140625,0.0
84858,84.858,11.331324577331543,-11.911468505859375,7.827301025390625,0.0
85834,85.834,11.320490837097168,-11.626632690429688,7.826812744140625,0.0
86825,86.825,11.306205749511719,-11.9256591796875,7.82672119140625,0.0
87806,87.806,11.293646812438965,-11.9256591796875,7.828277587890625,0.0
88817,88.817,11.279648780822754,-12.815948486328125,7.830596923828125,0.0
89754,89.754,11.265555381774902,-13.196365356445312,7.8304901123046875,0.0
90686,90.686,11.253091812133789,-13.598175048828125,7.8292236328125,0.0
91685,91.685,11.238998413085938,-13.181991577148438,7.8302001953125,0.0
92658,92.658,11.226534843444824,-13.01190185546875,7.8278656005859375,0.0
93663,93.663,11.212441444396973,-13.274795532226562,7.825927734375,0.0
94668,94.668,11.19997787475586,-13.664230346679688,7.8275909423828125,0.0
95640,95.64,11.19997787475586,-12.537521362304688,7.8297271728515625,0.0
96635,96.635,11.189240455627441,-11.85174560546875,7.82855224609375,0.0
97434,97.434,11.181378364562988,-10.850814819335938,7.82806396484375,0.0
98348,98.348,11.175146102905273,-9.225372314453125,7.8272857666015625,0.0
99191,99.191,11.162778854370117,-9.772430419921875,7.8249664306640625,0.0
100083,100.083,11.15357494354248,-10.113067626953125,7.824005126953125,0.0
101055,101.055,11.139673233032227,-11.000473022460938,7.824005126953125,0.0
102005,102.005,11.12730598449707,-11.932373046875,7.824981689453125,0.0
102994,102.994,11.111869812011719,-13.26348876953125,7.8280792236328125,0.0
104003,104.003,11.098064422607422,-12.9285888671875,7.8287506103515625,0.0
105002,105.002,11.08262825012207,-14.427291870117188,7.828460693359375,0.0
106011,106.011,11.068822860717773,-14.352127075195312,7.828460693359375,0.0
106983,106.983,11.05501651763916,-13.5513916015625,7.8288421630859375,0.0
107944,107.944,11.04590892791748,-12.572128295898438,7.8277740478515625,0.0
