time_us,time_ms,angle,vel,vbat,set_volts
1113,1.113,13.170280456542969,0.13958740234375,7.6812591552734375,0.0
2087,2.087,13.170280456542969,0.18157958984375,7.6798095703125,0.0
2979,2.979,13.168745994567871,-0.40142822265625,7.680206298828125,0.0
3915,3.915,13.170280456542969,0.30975341796875,7.6831207275390625,0.0
4884,4.884,13.168745994567871,-0.277557373046875,7.6831207275390625,0.0
5818,5.818,13.168745994567871,-0.1802520751953125,7.6819305419921875,0.0
6753,6.753,13.168745994567871,-0.09051513671875,7.67864990234375,0.0
7744,7.744,13.16721248626709,-0.606414794921875,7.678955078125,0.0
8724,8.724,13.165678024291992,-1.03448486328125,7.6804046630859375,0.0
9700,9.7,13.164144515991211,-0.666717529296875,7.6816558837890625,0.0
10771,10.771,13.164144515991211,-0.86785888671875,7.6801910400390625,0.0
11718,11.718,13.162610054016113,-1.163818359375,7.6794281005859375,0.0
12714,12.714,13.162610054016113,-0.762969970703125,7.6814727783203125,0.0
13666,13.666,13.161076545715332,-1.1024627685546875,7.68194580078125,0.0
14618,14.618,13.161076545715332,-1.1024627685546875,7.6823272705078125,0.0
15616,15.616,13.161076545715332,-0.710052490234375,7.683013916015625,0.0
16569,16.569,13.159542083740234,-0.46240234375,7.6826171875,0.0
17523,17.523,13.158008575439453,-0.78070068359375,7.683013916015625,0.0
18475,18.475,13.156474113464355,-1.090087890625,7.6838836669921875,0.0
19481,19.481,13.154940605163574,-1.2711029052734375,7.6844635009765625,0.0
20506,20.506,13.153406143188477,-1.3179779052734375,7.68475341796875,0.0
21445,21.445,13.153406143188477,-1.3483734130859375,7.683380126953125,0.0
22362,22.362,13.148804664611816,-2.5378875732421875,7.682220458984375,0.0
23153,23.153,13.145736694335938,-2.7837982177734375,7.6833038330078125,0.0
24018,24.018,13.142668724060059,-2.914093017578125,7.6839752197265625,0.0
24873,24.873,13.13960075378418,-2.3512115478515625,7.683197021484375,0.0
25837,25.837,13.138066291809082,-2.581024169921875,7.68426513671875,0.0
26825,26.825,13.1365327835083,-2.1906280517578125,7.68426513671875,0.0
27781,27.781,13.134998321533203,-1.9615936279296875,7.6856231689453125,0.0
28734,28.734,13.131930351257324,-2.3728790283203125,7.685516357421875,0.0
29717,29.717,13.127328872680664,-3.239105224609375,7.6852264404296875,0.0
30726,30.726,13.121288299560547,-4.298126220703125,7.685028076171875,0.0
31729,31.729,13.115152359008789,-5.021209716796875,7.683197021484375,0.0
32681,32.681,13.11208438873291,-4.2984161376953125,7.682037353515625,0.0
33660,33.66,13.109016418457031,-3.8411865234375,7.683502197265625,0.0
34660,34.66,13.102880477905273,-4.72332763671875,7.6846466064453125,0.0
35657,35.657,13.096744537353516,-5.2308807373046875,7.6849365234375,0.0
36648,36.648,13.090704917907715,-5.4705657958984375,7.685028076171875,0.0
37650,37.65,13.087636947631836,-4.5449981689453125,7.6856231689453125,0.0
38612,38.612,13.086102485656738,-3.406982421875,7.6863861083984375,0.0
39605,39.605,13.084568977355957,-2.79559326171875,7.686004638671875,0.0
40601,40.601,13.08303451538086,-2.384674072265625,7.6853179931640625,0.0
41572,41.572,13.07996654510498,-2.384674072265625,7.6863861083984375,0.0
42530,42.53,13.076898574829102,-2.67181396484375,7.68609619140625,0.0
43504,43.504,13.072392463684082,-2.8357696533203125,7.6847381591796875,0.0
44464,44.464,13.067790985107422,-3.4190673828125,7.6829071044921875,0.0
45483,45.483,13.064723014831543,-3.788177490234375,7.68377685546875,0.0
46486,46.486,13.061751365661621,-3.551849365234375,7.686309814453125,0.0
47449,47.449,13.058683395385742,-3.3924102783203125,7.68511962890625,0.0
48451,48.451,13.052547454833984,-3.3932647705078125,7.685516357421875,0.0
49452,49.452,13.043438911437988,-4.460723876953125,7.6857147216796875,0.0
50447,50.447,13.03730297088623,-6.181671142578125,7.6858062744140625,0.0
51443,51.443,13.03126335144043,-6.13238525390625,7.6867828369140625,0.0
52439,52.439,13.020524978637695,-6.1592254638671875,7.68658447265625,0.0
53454,53.454,13.013047218322754,-7.7860107421875,7.68658447265625,0.0
54438,54.438,13.008444786071777,-7.5528564453125,7.685516357421875,0.0
55396,55.396,13.003843307495117,-6.51300048828125,7.68377685546875,0.0
56373,56.373,12.997802734375,-5.872955322265625,7.6829986572265625,0.0
57355,57.355,12.997802734375,-5.9595184326171875,7.68475341796875,0.0
58389,58.389,12.991666793823242,-5.49530029296875,7.6854248046875,0.0
