time_us,time_ms,angle,vel,vbat,set_volts
1122,1.122,17.061798095703125,-0.2108306884765625,7.4915008544921875,0.0
2159,2.159,17.061798095703125,-0.13739013671875,7.48828125,0.0
3026,3.026,17.061798095703125,-0.09002685546875,7.4876251220703125,0.0
3891,3.891,17.061798095703125,-0.0596466064453125,7.4874267578125,0.0
4853,4.853,17.061798095703125,-0.0400848388671875,7.4874267578125,0.0
5781,5.781,17.061798095703125,-0.0274200439453125,7.484039306640625,0.0
6782,6.782,17.061798095703125,-0.0190887451171875,7.4851226806640625,0.0
7729,7.729,17.060264587402344,-0.5554962158203125,7.4879302978515625,0.0
8704,8.704,17.060264587402344,-0.3587646484375,7.4897613525390625,0.0
9707,9.707,17.058826446533203,-0.655303955078125,7.487518310546875,0.0
10771,10.771,17.055757522583008,-1.5256500244140625,7.48956298828125,0.0
11724,11.724,17.054224014282227,-1.5078125,7.4954833984375,0.0
12730,12.73,17.052785873413086,-1.554412841796875,7.4915618896484375,0.0
13707,13.707,17.052785873413086,-1.00054931640625,7.4874114990234375,0.0
14726,14.726,17.051252365112305,-1.0916290283203125,7.4875335693359375,0.0
15698,15.698,17.049718856811523,-1.1924896240234375,7.487335205078125,0.0
16667,16.667,17.04818344116211,-1.27752685546875,7.4879150390625,0.0
17653,17.653,17.04674530029297,-1.2955474853515625,7.4879150390625,0.0
18648,18.648,17.045211791992188,-1.39190673828125,7.48956298828125,0.0
19645,19.645,17.043678283691406,-1.4884490966796875,7.49139404296875,0.0
20680,20.68,17.043678283691406,-0.9581756591796875,7.4911956787109375,0.0
21682,21.682,17.042144775390625,-1.1477203369140625,7.4911956787109375,0.0
22664,22.664,17.042144775390625,-0.7389984130859375,7.49041748046875,0.0
23667,23.667,17.040706634521484,-0.926239013671875,7.489654541015625,0.0
24685,24.685,17.03917121887207,-0.5968170166015625,7.487518310546875,0.0
25665,25.665,17.03763771057129,-1.4655303955078125,7.490447998046875,0.0
26617,26.617,17.036104202270508,-1.6185455322265625,7.4920806884765625,0.0
27621,27.621,17.034666061401367,-1.6300506591796875,7.4921722412109375,0.0
28621,28.621,17.031597137451172,-1.6300506591796875,7.4955596923828125,0.0
29569,29.569,17.02853012084961,-2.6828460693359375,7.4940948486328125,0.0
30604,30.604,17.026996612548828,-2.266754150390625,7.4919586181640625,0.0
31605,31.605,17.023927688598633,-2.5357818603515625,7.49371337890625,0.0
32569,32.569,17.02095603942871,-2.7668304443359375,7.4910888671875,0.0
33571,33.571,17.01942253112793,-2.348724365234375,7.48828125,0.0
34566,34.566,17.01788902282715,-2.0255279541015625,7.49053955078125,0.0
35574,35.574,17.014915466308594,-2.3686676025390625,7.490325927734375,0.0
36581,36.581,17.01041030883789,-2.3686676025390625,7.4930419921875,0.0
37543,37.543,17.004274368286133,-3.2474517822265625,7.494873046875,0.0
38530,38.53,16.996700286865234,-4.3112640380859375,7.4919586181640625,0.0
39513,39.513,16.9921932220459,-5.493865966796875,7.4918670654296875,0.0
40570,40.57,16.987592697143555,-4.927734375,7.49188232421875,0.0
41587,41.587,16.980018615722656,-5.81744384765625,7.4929351806640625,0.0
42563,42.563,16.972347259521484,-5.81744384765625,7.492156982421875,0.0
43515,43.515,16.969280242919922,-5.845916748046875,7.488861083984375,0.0
44515,44.515,16.96784210205078,-5.286590576171875,7.4936370849609375,0.0
45493,45.493,16.96784210205078,-4.01300048828125,7.4987640380859375,0.0
46446,46.446,16.969280242919922,-2.5804595947265625,7.4962005615234375,0.0
47417,47.417,16.96784210205078,-1.05194091796875,7.4947662353515625,0.0
48420,48.42,16.96784210205078,-1.1466522216796875,7.4963226318359375,0.0
49396,49.396,16.96784210205078,-0.8256683349609375,7.4967041015625,0.0
50419,50.419,16.964773178100586,-0.5323028564453125,7.4969024658203125,0.0
51396,51.396,16.964773178100586,-1.4750213623046875,7.495635986328125,0.0
52353,52.353,16.963239669799805,-1.542144775390625,7.4974822998046875,0.0
53169,53.169,16.9587345123291,-2.604522705078125,7.5017547607421875,0.0
54054,54.054,16.954132080078125,-3.2808990478515625,7.5027923583984375,0.0
54911,54.911,16.949626922607422,-3.643402099609375,7.5008544921875,0.0
55845,55.845,16.946557998657227,-3.3465728759765625,7.5009613037109375,0.0
56782,56.782,16.943490982055664,-3.208526611328125,7.5009613037109375,0.0
57749,57.749,16.94042205810547,-3.1246337890625,7.5022125244140625,0.0
58690,58.69,16.93284797668457,-4.785552978515625,7.5017242431640625,0.0
59690,59.69,16.925273895263672,-5.8042144775390625,7.5001678466796875,0.0
60678,60.678,16.917604446411133,-6.5099334716796875,7.499114990234375,0.0
61678,61.678,16.908496856689453,-6.9385833740234375,7.4944610595703125,0.0
62631,62.631,16.89785385131836,-8.74676513671875,7.491180419921875,0.0
