sweep_type,motor_scale,tau_max,w_max,m,I,I_ratio,stroke,g,L_min,L_max,guess_idx,guess_L,guess_r,guess_T,success,opt_L,opt_r,opt_T,y_final,ydot_final,error
mass,2.0,0.66888888892,1565.0367402633153,0.17413793103448277,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.09999999103193712,0.006000781521637931,0.02056688914161557,0.049999999674522476,6.600599773369562,
mass,2.0,0.66888888892,1565.0367402633153,0.17413793103448277,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999012327755,0.006000782082835909,0.020566888314758548,0.04999999996678516,6.600599830729593,
mass,2.0,0.66888888892,1565.0367402633153,0.17413793103448277,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999001011066,0.006000782153921269,0.020566888209847062,0.05000000000000776,6.600599837146658,
mass,2.0,0.66888888892,1565.0367402633153,0.1896551724137931,4.5e-06,1.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.09999999108094718,0.005826995909055916,0.021012936529716256,0.0499999999538928,6.40964827985781,
mass,2.0,0.66888888892,1565.0367402633153,0.1896551724137931,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.09999999002090007,0.005826996297992044,0.021012935897322678,0.049999999999998254,6.409648297874949,
mass,2.0,0.66888888892,1565.0367402633153,0.1896551724137931,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999084065915,0.005826996010762002,0.021012936367687682,0.0499999999864636,6.409648288343408,
mass,2.0,0.66888888892,1565.0367402633153,0.1896551724137931,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.0999999914584086,0.005826995794885502,0.02101293672285184,0.04999999999997506,6.409648286063117,
mass,2.0,0.66888888892,1565.0367402633153,0.20517241379310347,4.5e-06,1.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.09999999002060979,0.00567206692113305,0.021433317491859515,0.049999999985851286,6.238126369175475,
mass,2.0,0.66888888892,1565.0367402633153,0.20517241379310347,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.09999999209455902,0.005672066244000491,0.021433318658521806,0.049999999999978444,6.238126355745009,
mass,2.0,0.66888888892,1565.0367402633153,0.20517241379310347,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999032230132,0.005672066821648147,0.021433317663534353,0.04999999999429783,6.238126368501282,
mass,2.0,0.66888888892,1565.0367402633153,0.20517241379310347,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999001117081,0.005672066925332112,0.021433317485765147,0.049999999999863404,6.23812637203125,
mass,2.0,0.66888888892,1565.0367402633153,0.2206896551724138,4.5e-06,1.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.09999999234099813,0.0055327063672733585,0.02183136689858765,0.04999999999979899,6.0828089656149,
mass,2.0,0.66888888892,1565.0367402633153,0.2206896551724138,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.0999999900208762,0.005532707078569626,0.0218313656185652,0.04999999999999486,6.082808983017231,
mass,2.0,0.66888888892,1565.0367402633153,0.2206896551724138,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999132644992,0.0055327066441394354,0.021831366389032603,0.04999999992294123,6.082808959771265,
mass,2.0,0.66888888892,1565.0367402633153,0.2206896551724138,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999155173209,0.0055327066095761865,0.021831366462618153,0.0500000000000001,6.082808971560587,
mass,2.0,0.66888888892,1565.0367402633153,0.2362068965517241,4.5e-06,1.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.09999999250314993,0.005406386020279406,0.022209781770285972,0.04999999992953851,5.941186377264768,
mass,2.0,0.66888888892,1565.0367402633153,0.2362068965517241,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.09999999002253675,0.005406386734345464,0.022209780435372344,0.04999999999999782,5.941186408560016,
mass,2.0,0.66888888892,1565.0367402633153,0.2362068965517241,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.0999999900121395,0.005406386737824505,0.022209780428938498,0.049999999999963324,5.941186408627113,
mass,2.0,0.66888888892,1565.0367402633153,0.2362068965517241,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999001769017,0.005406386732226492,0.022209780438126905,0.04999999999183316,5.941186407277456,
mass,2.0,0.66888888892,1565.0367402633153,0.2517241379310345,4.5e-06,1.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.09999999002490238,0.005291121627214053,0.022570782615709196,0.049999999999999545,5.811270604728874,
mass,2.0,0.66888888892,1565.0367402633153,0.2517241379310345,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.09999999042483251,0.005291121517829029,0.02257078282896449,0.04999999999999542,5.811270601972048,
mass,2.0,0.66888888892,1565.0367402633153,0.2517241379310345,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999001268568,0.005291121630762788,0.02257078260884193,0.05000000000000773,5.811270604805051,
mass,2.0,0.66888888892,1565.0367402633153,0.2517241379310345,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999176132525,0.005291121152935124,0.022570783540496554,0.05000000000000152,5.811270592759774,
mass,2.0,0.66888888892,1565.0367402633153,0.2672413793103448,4.5e-06,1.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.09999999002404436,0.00518533006771526,0.022916222315178942,0.049999999999999954,5.691462334928003,
mass,2.0,0.66888888892,1565.0367402633153,0.2672413793103448,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.09999999396380548,0.005185328959509027,0.022916224536846063,0.05000000000099509,5.69146230904918,
mass,2.0,0.66888888892,1565.0367402633153,0.2672413793103448,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999009272452,0.005185330060175975,0.022916222332472747,0.049999999993649194,5.691462332871482,
mass,2.0,0.66888888892,1565.0367402633153,0.2672413793103448,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999001316957,0.00518533007110289,0.022916222308455723,0.049999999999997484,5.69146233499973,
mass,2.0,0.66888888892,1565.0367402633153,0.2827586206896552,4.5e-06,1.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.10000002998517743,0.0050877234082269745,0.023247679153394797,0.0499999999999449,5.58045742146154,
mass,2.0,0.66888888892,1565.0367402633153,0.2827586206896552,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.09999999034653875,0.005087733156690691,0.023247658741081173,0.04999999999987394,5.580457675260881,
mass,2.0,0.66888888892,1565.0367402633153,0.2827586206896552,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.0999999906290245,0.005087733085622476,0.02324765888939755,0.04999999999837307,5.5804576731731785,
mass,2.0,0.66888888892,1565.0367402633153,0.2827586206896552,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999879504214,0.005087731078189938,0.023247663093078175,0.049999999999969985,5.580457621182214,
mass,2.0,0.66888888892,1565.0367402633153,0.2982758620689655,4.5e-06,1.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.09999999196291587,0.004997235219140705,0.023566512089893264,0.050000000910600466,5.477180802415133,
mass,2.0,0.66888888892,1565.0367402633153,0.2982758620689655,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.0999999900277416,0.004997284145284946,0.023566418365261514,0.0499999999999881,5.477180772131239,
mass,2.0,0.66888888892,1565.0367402633153,0.2982758620689655,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999001400812,0.004997284148471839,0.02356641835834258,0.04999999999977985,5.4771807721791514,
mass,2.0,0.66888888892,1565.0367402633153,0.2982758620689655,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999057839942,0.004997283965372832,0.02356641885739734,0.050000000629833966,5.477180797809041,
mass,2.0,0.66888888892,1565.0367402633153,0.3137931034482758,4.5e-06,1.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.09999999007616782,0.004913116019826188,0.02387364123024219,0.04999999999999971,5.380734493633001,
mass,2.0,0.66888888892,1565.0367402633153,0.3137931034482758,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.09999999002867388,0.004913116033893112,0.023873641200192978,0.05000000000271411,5.380734494218692,
mass,2.0,0.66888888892,1565.0367402633153,0.3137931034482758,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999001460314,0.004913116033583754,0.023873641199526167,0.04999999999999972,5.380734494001648,
mass,2.0,0.66888888892,1565.0367402633153,0.3137931034482758,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999029538356,0.004913115961662333,0.02387364135761529,0.049999999999733015,5.380734492270181,
mass,2.0,0.66888888892,1565.0367402633153,0.3293103448275862,4.5e-06,1.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.09999999002956446,0.004834504128091026,0.0241703135101329,0.050000000001144504,5.2903636423872,
mass,2.0,0.66888888892,1565.0367402633153,0.3293103448275862,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.09999999002940177,0.00483450412883901,0.02417031350845901,0.04999999999993588,5.290363642150565,
mass,2.0,0.66888888892,1565.0367402633153,0.3293103448275862,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999060952827,0.004834504004596871,0.02417031379412673,0.04999999999933267,5.290363638683104,
mass,2.0,0.66888888892,1565.0367402633153,0.3293103448275862,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999380527347,0.00483450331480928,0.02417031537626973,0.049999999965535405,5.2903636144545505,
mass,2.0,0.66888888892,1565.0367402633153,0.3448275862068965,4.5e-06,1.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.09999999075652917,0.00476083681515041,0.02445729563456217,0.049999999999999836,5.205427042052039,
mass,2.0,0.66888888892,1565.0367402633153,0.3448275862068965,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.09999999003002091,0.004760836963644008,0.024457295283031786,0.05000000000003966,5.2054270461543295,
mass,2.0,0.66888888892,1565.0367402633153,0.3448275862068965,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999216382721,0.004760836527202157,0.024457296316143413,0.049999999999989504,5.205427034125641,
mass,2.0,0.66888888892,1565.0367402633153,0.3448275862068965,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999001541288,0.004760836966603593,0.024457295276001517,0.04999999999983481,5.205427046205863,
mass,2.0,0.66888888892,1565.0367402633153,0.3603448275862069,4.5e-06,1.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.1000000000533389,0.004691592466188297,0.024735346017278375,0.04999999999999661,5.125376075521347,
mass,2.0,0.66888888892,1565.0367402633153,0.3603448275862069,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.09999999003135564,0.004691594433078955,0.02473534123220841,0.04999999999999544,5.12537613034737,
mass,2.0,0.66888888892,1565.0367402633153,0.3603448275862069,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999022876802,0.004691594394331157,0.024735341326472163,0.04999999999998419,5.125376129265586,
mass,2.0,0.66888888892,1565.0367402633153,0.3603448275862069,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.10000000819746144,0.004691590867893,0.024735349905637895,0.049999999999900534,5.125376030952022,
mass,2.0,0.66888888892,1565.0367402633153,0.3758620689655172,4.5e-06,1.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.10000000155086744,0.004626328708820606,0.025005122995046876,0.04999999999996399,5.049738175145982,
mass,2.0,0.66888888892,1565.0367402633153,0.3758620689655172,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.09999999137270753,0.004626330627754062,0.025005118200033566,0.04999999997395275,5.0497382249886735,
mass,2.0,0.66888888892,1565.0367402633153,0.3758620689655172,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999089140274,0.004626330717423178,0.025005117977784496,0.04999999999983632,5.049738231816823,
mass,2.0,0.66888888892,1565.0367402633153,0.3758620689655172,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.1000000030163028,0.004626328432556782,0.025005123685061637,0.04999999999995305,5.049738167347696,
mass,2.0,0.66888888892,1565.0367402633153,0.3913793103448276,4.5e-06,1.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.09999999003314465,0.004564661856886465,0.02526721558919421,0.05000000000460464,4.97810349833194,
mass,2.0,0.66888888892,1565.0367402633153,0.3913793103448276,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.09999999002950669,0.004564661857244373,0.02526721558749763,0.04999999999932412,4.978103497505556,
mass,2.0,0.66888888892,1565.0367402633153,0.3913793103448276,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.10000006633091012,0.00456465756812749,0.025267229818968045,0.049999999685393835,4.978103089532654,
mass,2.0,0.66888888892,1565.0367402633153,0.3913793103448276,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.10000001256632442,0.004564657771629557,0.02526722605481669,0.04999999999987047,4.978103380851269,
mass,2.0,0.66888888892,1565.0367402633153,0.4068965517241379,4.5e-06,1.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,False,nan,nan,nan,nan,nan,Error in Opti::solve [OptiNode] at .../casadi/core
mass,2.0,0.66888888892,1565.0367402633153,0.4068965517241379,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.09999999003401348,0.004506253665215425,0.025522162670917864,0.05000000000000043,4.910114400708517,
mass,2.0,0.66888888892,1565.0367402633153,0.4068965517241379,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999108297494,0.004506253481407605,0.02552216315312117,0.049999999998396064,4.910114395158582,
mass,2.0,0.66888888892,1565.0367402633153,0.4068965517241379,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.10000000703270734,0.004506250696521071,0.025522170464702103,0.05000000000000234,4.9101143149250905,
mass,2.0,0.66888888892,1565.0367402633153,0.42241379310344823,4.5e-06,1.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.0999999916496094,0.004450814729869224,0.025770432104992264,0.04999999999999849,4.845457398815323,
mass,2.0,0.66888888892,1565.0367402633153,0.42241379310344823,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.09999999376947888,0.004450814352963446,0.025770433104194575,0.0499999999226479,4.845457376486853,
mass,2.0,0.66888888892,1565.0367402633153,0.42241379310344823,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999859765574,0.004450813559971354,0.02577043524979642,0.049999999999993085,4.845457364619839,
mass,2.0,0.66888888892,1565.0367402633153,0.42241379310344823,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999001776815,0.004450815003340201,0.025770431368763287,0.04999999999233232,4.845457405666066,
mass,2.0,0.66888888892,1565.0367402633153,0.4379310344827586,4.5e-06,1.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.09999999024114896,0.004398090207129031,0.02601244698686463,0.04999999999981671,4.7838561629994665,
mass,2.0,0.66888888892,1565.0367402633153,0.4379310344827586,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.09999999003368781,0.004398090240478046,0.026012446894954293,0.04999999999927487,4.783856163913788,
mass,2.0,0.66888888892,1565.0367402633153,0.4379310344827586,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999492093911,0.004398089445485221,0.026012449080922127,0.04999999999684961,4.7838561400783846,
mass,2.0,0.66888888892,1565.0367402633153,0.4379310344827586,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999049017048,0.00439809016535785,0.026012447101356705,0.05000000000074493,4.7838561619954465,
mass,2.0,0.66888888892,1565.0367402633153,0.45344827586206893,4.5e-06,1.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.09999999615135675,0.004347853008288894,0.026248596018978443,0.04999999999996569,4.725065938323891,
mass,2.0,0.66888888892,1565.0367402633153,0.45344827586206893,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.0999999900365181,0.004347853968411977,0.026248593319240645,0.04999999999998497,4.725065967014327,
mass,2.0,0.66888888892,1565.0367402633153,0.45344827586206893,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999002261006,0.004347853970612903,0.02624859331306028,0.04999999999999993,4.725065967081803,
mass,2.0,0.66888888892,1565.0367402633153,0.45344827586206893,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999005804466,0.004347853965045779,0.026248593328712877,0.049999999999999226,4.725065966915458,
mass,2.0,0.66888888892,1565.0367402633153,0.4689655172413793,4.5e-06,1.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.0999999907273032,0.004299906410875939,0.026479219156431286,0.04999999999999999,4.668869195401049,
mass,2.0,0.66888888892,1565.0367402633153,0.4689655172413793,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.09999999003673302,0.004299906515601459,0.02647921885548819,0.04999999999982478,4.668869198541239,
mass,2.0,0.66888888892,1565.0367402633153,0.4689655172413793,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999001907053,0.004299906518417345,0.02647921884747096,0.05,4.668869198648568,
mass,2.0,0.66888888892,1565.0367402633153,0.4689655172413793,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.10000000401988135,0.004299904392493304,0.026479224955143786,0.04999999999999917,4.6688691344490545,
mass,2.0,0.66888888892,1565.0367402633153,0.4844827586206896,4.5e-06,1.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.1293646785719882,0.00984444909595781,0.022471107632342304,0.05000000067704548,4.177851362160692,
mass,2.0,0.66888888892,1565.0367402633153,0.4844827586206896,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.09999999003827217,0.004254070271901607,0.026704640252342593,0.04999999999999189,4.6150715541426015,
mass,2.0,0.66888888892,1565.0367402633153,0.4844827586206896,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999006199865,0.004254070268413666,0.026704640262574766,0.0499999999999992,4.6150715540373435,
