sweep_type,motor_scale,tau_max,w_max,m,I,I_ratio,stroke,g,L_min,L_max,guess_idx,guess_L,guess_r,guess_T,success,opt_L,opt_r,opt_T,y_final,ydot_final,error
mass,1.0,0.33444444446,782.5183701316577,0.1586206896551724,4.5e-06,1.0,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.1599999923705169,0.009304545178621814,0.036659568043319525,0.07999999989127277,4.813918004769906,
mass,1.0,0.33444444446,782.5183701316577,0.1586206896551724,4.5e-06,1.0,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.16000000100634895,0.009304544317480252,0.03665956972744301,0.07999999973208045,4.813917977249762,
mass,1.0,0.33444444446,782.5183701316577,0.1586206896551724,4.5e-06,1.0,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.15999999005412552,0.009304545435246503,0.036659567559262425,0.0799999999999369,4.813918017692191,
mass,1.0,0.33444444446,782.5183701316577,0.1586206896551724,4.5e-06,1.0,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.15999999005467413,0.009304545435285845,0.03665956755923838,0.07999999999999999,4.813918017697166,
mass,1.0,0.33444444446,782.5183701316577,0.17413793103448277,4.5e-06,1.0,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.16000001755357052,0.009031238147523,0.03762122520943071,0.07999999978244073,4.652011624521979,
mass,1.0,0.33444444446,782.5183701316577,0.17413793103448277,4.5e-06,1.0,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.1600000472713934,0.009031236311824177,0.03762122958531897,0.0799999999999305,4.65201158733652,
mass,1.0,0.33444444446,782.5183701316577,0.17413793103448277,4.5e-06,1.0,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.16000036145595467,0.014999995409076077,0.033181905168845054,0.08000000499526018,4.3972746970354,
mass,1.0,0.33444444446,782.5183701316577,0.17413793103448277,4.5e-06,1.0,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.16000000041274323,0.009031239757767068,0.03762122186599451,0.07999999999993168,4.652011666226668,
mass,1.0,0.33444444446,782.5183701316577,0.1896551724137931,4.5e-06,1.0,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.15999999006404805,0.008787847711329773,0.038529310595057,0.07999999999990949,4.50819545545611,
mass,1.0,0.33444444446,782.5183701316577,0.1896551724137931,4.5e-06,1.0,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.15999999037460608,0.008787847686785272,0.038529310650637943,0.07999999999643556,4.508195454771315,
mass,1.0,0.33444444446,782.5183701316577,0.1896551724137931,4.5e-06,1.0,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.15999999616235502,0.008787847316899263,0.03852931155102057,0.07999999999988604,4.508195445889625,
mass,1.0,0.33444444446,782.5183701316577,0.1896551724137931,4.5e-06,1.0,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.1600000623899138,0.008787842918344745,0.03852932211804022,0.07999999997768814,4.508195342376805,
mass,1.0,0.33444444446,782.5183701316577,0.20517241379310347,4.5e-06,1.0,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.15999999006843899,0.00856893976734966,0.03939119215071012,0.07999999999999935,4.379193684425829,
mass,1.0,0.33444444446,782.5183701316577,0.20517241379310347,4.5e-06,1.0,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.15999999792852024,0.008568939283421338,0.0393911933844398,0.08000000000164163,4.379193673197267,
mass,1.0,0.33444444446,782.5183701316577,0.20517241379310347,4.5e-06,1.0,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.159999991086918,0.008568939709127758,0.039391192303055746,0.07999999999999718,4.379193682929465,
mass,1.0,0.33444444446,782.5183701316577,0.20517241379310347,4.5e-06,1.0,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.16000005193340677,0.008568934758908447,0.039391203847660435,0.07999999979151293,4.37919358192037,
mass,1.0,0.33444444446,782.5183701316577,0.2206896551724138,4.5e-06,1.0,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.16000000121101324,0.008370400946930681,0.04021273694633869,0.07999999996251837,4.262517030322923,
mass,1.0,0.33444444446,782.5183701316577,0.2206896551724138,4.5e-06,1.0,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.1600000051644468,0.00837040080983608,0.0402127374050115,0.07999999999999749,4.262517028027444,
mass,1.0,0.33444444446,782.5183701316577,0.2206896551724138,4.5e-06,1.0,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.15999999007191643,0.00837040157590821,0.040212735244710425,0.07999999999999784,4.262517048869674,
mass,1.0,0.33444444446,782.5183701316577,0.2206896551724138,4.5e-06,1.0,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.1599999900619216,0.008370401575399537,0.040212735245037955,0.07999999999990479,4.262517048877669,
mass,1.0,0.33444444446,782.5183701316577,0.2362068965517241,4.5e-06,1.0,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.16000000185226204,0.00818904440734351,0.040998710499687514,0.07999999999882915,4.156233636293054,
mass,1.0,0.33444444446,782.5183701316577,0.2362068965517241,4.5e-06,1.0,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.15999999035987117,0.00818904495071379,0.04099870887935344,0.07999999999999756,4.156233651200341,
mass,1.0,0.33444444446,782.5183701316577,0.2362068965517241,4.5e-06,1.0,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.15999999007734592,0.008465400022914168,0.040521480697156706,0.08000000462023128,4.155123377558759,
mass,1.0,0.33444444446,782.5183701316577,0.2362068965517241,4.5e-06,1.0,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.15999999007470542,0.008189044963461463,0.040998708840468176,0.07999999999995024,4.1562336515681935,
mass,1.0,0.33444444446,782.5183701316577,0.2517241379310345,4.5e-06,1.0,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.16000009308455268,0.008022349773463144,0.04175305894177896,0.07999999999999692,4.058816844462075,
mass,1.0,0.33444444446,782.5183701316577,0.2517241379310345,4.5e-06,1.0,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.16000000274328122,0.008022353306207965,0.041753047640657376,0.0800000016167902,4.058816984218013,
mass,1.0,0.33444444446,782.5183701316577,0.2517241379310345,4.5e-06,1.0,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.16000179637268833,0.008022281077588464,0.041753283448255664,0.08000000000000061,4.058814744500685,
mass,1.0,0.33444444446,782.5183701316577,0.2517241379310345,4.5e-06,1.0,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.15999999008056853,0.0080223539341465,0.04175304535328666,0.07999999999999999,4.058816971434021,
mass,1.0,0.33444444446,782.5183701316577,0.2672413793103448,4.5e-06,1.0,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.16000000007952614,0.007868310507070403,0.042479031097626706,0.0799999997967377,3.9690418147266953,
mass,1.0,0.33444444446,782.5183701316577,0.2672413793103448,4.5e-06,1.0,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.16000000076089768,0.007868310606164223,0.04247903095977007,0.07999999996568666,3.9690418236643605,
mass,1.0,0.33444444446,782.5183701316577,0.2672413793103448,4.5e-06,1.0,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.1599999900895754,0.007868311009753519,0.04247902957295534,0.07999999999951295,3.9690418389458153,
mass,1.0,0.33444444446,782.5183701316577,0.2672413793103448,4.5e-06,1.0,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.16000000922080088,0.00786831021654591,0.042479032203693444,0.08000000003107795,3.969041819330571,
mass,1.0,0.33444444446,782.5183701316577,0.2827586206896552,4.5e-06,1.0,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.16000347457567113,0.00772516312835225,0.043179862596384795,0.07999999994414954,3.8859075492324675,
mass,1.0,0.33444444446,782.5183701316577,0.2827586206896552,4.5e-06,1.0,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.15999999007729718,0.007725275729909636,0.04317943650842893,0.07999999999983706,3.885911429306724,
mass,1.0,0.33444444446,782.5183701316577,0.2827586206896552,4.5e-06,1.0,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.15999999095897233,0.014999994305740531,0.037962566303805116,0.08000000318331014,3.5334793423155038,
mass,1.0,0.33444444446,782.5183701316577,0.2827586206896552,4.5e-06,1.0,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.15999999008928528,0.007725275730481452,0.043179436507528805,0.0799999999944333,3.8859114288625363,
mass,1.0,0.33444444446,782.5183701316577,0.2982758620689655,4.5e-06,1.0,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.15999999213587007,0.007591897638560585,0.043856634227026806,0.07999999999966706,3.8086048683863774,
mass,1.0,0.33444444446,782.5183701316577,0.2982758620689655,4.5e-06,1.0,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.1599999900946404,0.007591897698273748,0.043856633984911735,0.07999999999998303,3.808604870574188,
mass,1.0,0.33444444446,782.5183701316577,0.2982758620689655,4.5e-06,1.0,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.15999999007347515,0.007591897697459382,0.04385663398536114,0.08000000000016302,3.8086048706157127,
mass,1.0,0.33444444446,782.5183701316577,0.2982758620689655,4.5e-06,1.0,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.159999992822258,0.00759189761908977,0.04385663430722811,0.07999999999999795,3.8086048676835365,
mass,1.0,0.33444444446,782.5183701316577,0.3137931034482758,4.5e-06,1.0,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.15999999058405642,0.0074670530678493776,0.044512660427325476,0.0799999999999942,3.736438902442472,
mass,1.0,0.33444444446,782.5183701316577,0.3137931034482758,4.5e-06,1.0,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.15999999567532505,0.0074670529064806085,0.044512661069719364,0.07999999999479053,3.736438897426585,
mass,1.0,0.33444444446,782.5183701316577,0.3137931034482758,4.5e-06,1.0,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.18000000986759276,0.0009999952758570903,0.20322922662348594,0.08000000497125921,1.1368773470319962,
mass,1.0,0.33444444446,782.5183701316577,0.3137931034482758,4.5e-06,1.0,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.15999999017070202,0.007467053078703247,0.04451266037991745,0.07999999999999999,3.736438902860967,
mass,1.0,0.33444444446,782.5183701316577,0.3293103448275862,4.5e-06,1.0,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.15999999486334218,0.0073497973011104134,0.04514928492265193,0.08000000000021683,3.6688393225907943,
mass,1.0,0.33444444446,782.5183701316577,0.3293103448275862,4.5e-06,1.0,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.15999999805894588,0.007349797236658466,0.04514928525380496,0.07999999999990315,3.6688393194036557,
mass,1.0,0.33444444446,782.5183701316577,0.3293103448275862,4.5e-06,1.0,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.16000009640242913,0.01500000554418508,0.03979659492887383,0.08000000498783337,3.2873146815467025,
mass,1.0,0.33444444446,782.5183701316577,0.3293103448275862,4.5e-06,1.0,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.15999999010063268,0.00734979742201433,0.04514928437503145,0.07999999999998202,3.668839327118054,
mass,1.0,0.33444444446,782.5183701316577,0.3448275862068965,4.5e-06,1.0,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.16000003409502284,0.007239328548123306,0.04576805758374348,0.07999999959248422,3.605319350545963,
mass,1.0,0.33444444446,782.5183701316577,0.3448275862068965,4.5e-06,1.0,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.15999999010141144,0.007239330012409325,0.04576805169399359,0.07999999999996565,3.6053194103312265,
mass,1.0,0.33444444446,782.5183701316577,0.3448275862068965,4.5e-06,1.0,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.1599999922415275,0.007239329968255199,0.0457680519218295,0.07999999999999291,3.6053194083459985,
mass,1.0,0.33444444446,782.5183701316577,0.3448275862068965,4.5e-06,1.0,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.16000000097478959,0.007239329746777383,0.045768052943671124,0.08000000000168106,3.6053194004799987,
mass,1.0,0.33444444446,782.5183701316577,0.3603448275862069,4.5e-06,1.0,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.1600001535182567,0.007134963542851193,0.046370338837447005,0.07999999999922563,3.5454631785477844,
mass,1.0,0.33444444446,782.5183701316577,0.3603448275862069,4.5e-06,1.0,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.1600002173685434,0.007134962368110446,0.0463703454224341,0.07999999999965834,3.5454631216830657,
mass,1.0,0.33444444446,782.5183701316577,0.3603448275862069,4.5e-06,1.0,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,False,nan,nan,nan,nan,nan,Error in Opti::solve [OptiNode] at .../casadi/core
mass,1.0,0.33444444446,782.5183701316577,0.3603448275862069,4.5e-06,1.0,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.16000002426973528,0.014999296465824923,0.040968604651342874,0.07999992749696502,3.1471703852802824,
mass,1.0,0.33444444446,782.5183701316577,0.3758620689655172,4.5e-06,1.0,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.1600000082035302,0.007036117811225339,0.046957299799037185,0.07999999997981054,3.48891326321471,
mass,1.0,0.33444444446,782.5183701316577,0.3758620689655172,4.5e-06,1.0,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.15999999531619852,0.007036118061083171,0.04695729863063799,0.08000000072422754,3.488913285968324,
mass,1.0,0.33444444446,782.5183701316577,0.3758620689655172,4.5e-06,1.0,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.15999999011605576,0.00703611820597319,0.04695729776070143,0.07999999999999999,3.4889132800922793,
mass,1.0,0.33444444446,782.5183701316577,0.3758620689655172,4.5e-06,1.0,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.16000000314168736,0.0070361179900605905,0.04695729906957862,0.0799999999999999,3.4889132689455757,
mass,1.0,0.33444444446,782.5183701316577,0.3913793103448276,4.5e-06,1.0,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.16000000982113527,0.0069422742430611944,0.047530051182120565,0.07999999999975972,3.4353594064779083,
mass,1.0,0.33444444446,782.5183701316577,0.3913793103448276,4.5e-06,1.0,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.1599999927492131,0.006942274492007735,0.04753004952270961,0.07999999999974716,3.4353594205379445,
mass,1.0,0.33444444446,782.5183701316577,0.3913793103448276,4.5e-06,1.0,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.1599999901151391,0.0069422745326076065,0.04753004926146817,0.08000000000002905,3.4353594227201576,
mass,1.0,0.33444444446,782.5183701316577,0.3913793103448276,4.5e-06,1.0,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.15999999663273853,0.006942274412836416,0.04753004995555852,0.08000000000594945,3.4353594181292118,
mass,1.0,0.33444444446,782.5183701316577,0.4068965517241379,4.5e-06,1.0,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.15999999205925353,0.00685299073216948,0.04808953290431733,0.07999999999999483,3.384531802705274,
mass,1.0,0.33444444446,782.5183701316577,0.4068965517241379,4.5e-06,1.0,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.15999999012078567,0.006852990617525961,0.04808953305090047,0.07999999984977783,3.3845317975127425,
mass,1.0,0.33444444446,782.5183701316577,0.4068965517241379,4.5e-06,1.0,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.15999999012537033,0.006852990757449609,0.048089532720869965,0.08000000000000002,3.3845318042384744,
mass,1.0,0.33444444446,782.5183701316577,0.4068965517241379,4.5e-06,1.0,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.16000000174245563,0.0068529175127936635,0.04808971399457373,0.08000000152417887,3.384531815774001,
mass,1.0,0.33444444446,782.5183701316577,0.42241379310344823,4.5e-06,1.0,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.15999999443932514,0.006767876942651054,0.04863660721109697,0.07999999998865974,3.336193947435749,
mass,1.0,0.33444444446,782.5183701316577,0.42241379310344823,4.5e-06,1.0,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.16000027720566187,0.0067678737111677035,0.048636633225964614,0.07999999999999995,3.3361937323224664,
mass,1.0,0.33444444446,782.5183701316577,0.42241379310344823,4.5e-06,1.0,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.1599999909273874,0.006767874620102647,0.04863661280849268,0.07999999993853502,3.336193950382968,
mass,1.0,0.33444444446,782.5183701316577,0.42241379310344823,4.5e-06,1.0,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.1600000080978857,0.00676785014275952,0.048636675859709544,0.08000000140907175,3.336193958538049,
mass,1.0,0.33444444446,782.5183701316577,0.4379310344827586,4.5e-06,1.0,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.15999999589093297,0.0066865896002493395,0.049172046685954617,0.08000000069775076,3.2901376698907066,
mass,1.0,0.33444444446,782.5183701316577,0.4379310344827586,4.5e-06,1.0,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.15999999009842136,0.006686589698077771,0.04917204585267097,0.07999999999958708,3.2901376647997993,
mass,1.0,0.33444444446,782.5183701316577,0.4379310344827586,4.5e-06,1.0,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.16000002212608802,0.006686588839424557,0.049172050102249426,0.08000000005518566,3.2901376470797543,
mass,1.0,0.33444444446,782.5183701316577,0.4379310344827586,4.5e-06,1.0,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.1599999993410821,0.00668658957818072,0.04917204675195699,0.080000000012972,3.290137659136756,
mass,1.0,0.33444444446,782.5183701316577,0.45344827586206893,4.5e-06,1.0,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.15999999821560185,0.00660882473035524,0.04969655132840754,0.08000000001293418,3.24617876838727,
mass,1.0,0.33444444446,782.5183701316577,0.45344827586206893,4.5e-06,1.0,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.160000000242782,0.006608824728376419,0.04969655146282408,0.08000000000439814,3.2461787659031778,
mass,1.0,0.33444444446,782.5183701316577,0.45344827586206893,4.5e-06,1.0,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.15999999011559932,0.00660882482147148,0.04969655062833954,0.08000000020122365,3.246178775413023,
mass,1.0,0.33444444446,782.5183701316577,0.45344827586206893,4.5e-06,1.0,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.16000001260951868,0.006608796629877389,0.04969662641840239,0.08000000160535103,3.246178777529415,
mass,1.0,0.33444444446,782.5183701316577,0.4689655172413793,4.5e-06,1.0,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.15999999012538002,0.006534312019148565,0.05021075747843746,0.08000000000008828,3.2041536509921595,
mass,1.0,0.33444444446,782.5183701316577,0.4689655172413793,4.5e-06,1.0,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.15999999283759192,0.006534311998330289,0.05021075771014222,0.08000000000039478,3.2041536491501725,
mass,1.0,0.33444444446,782.5183701316577,0.4689655172413793,4.5e-06,1.0,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.1599999901438436,0.006534312017334553,0.05021075748205854,0.07999999997762046,3.20415364965089,
mass,1.0,0.33444444446,782.5183701316577,0.4689655172413793,4.5e-06,1.0,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.15999999400639395,0.0065343119876353235,0.05021075781469876,0.08000000000105867,3.204153648413142,
mass,1.0,0.33444444446,782.5183701316577,0.4844827586206896,4.5e-06,1.0,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.16000002182143946,0.0064628097073852215,0.05071524942768747,0.07999999999985329,3.163916315251925,
mass,1.0,0.33444444446,782.5183701316577,0.4844827586206896,4.5e-06,1.0,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.16000075802363312,0.0064628051978044936,0.050715309879943556,0.08000000000479038,3.163915825123207,
mass,1.0,0.33444444446,782.5183701316577,0.4844827586206896,4.5e-06,1.0,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,False,nan,nan,nan,nan,nan,Error in Opti::solve [OptiNode] at .../casadi/core
