sweep_type,motor_scale,tau_max,w_max,m,I,I_ratio,stroke,g,L_min,L_max,guess_idx,guess_L,guess_r,guess_T,success,opt_L,opt_r,opt_T,y_final,ydot_final,error
mass,1.0,0.33444444446,782.5183701316577,0.1896551724137931,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999934828577,0.014999970262393535,0.025517877201630623,0.049999997667695376,3.529630748106577,
mass,1.0,0.33444444446,782.5183701316577,0.1896551724137931,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999021678554,0.00734650104471648,0.030059942123836645,0.04999999999972988,3.928151601378691,
mass,1.0,0.33444444446,782.5183701316577,0.20517241379310347,4.5e-06,1.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.09999999175447778,0.007160476176176633,0.030700932235796227,0.04999999996644622,3.817508057200909,
mass,1.0,0.33444444446,782.5183701316577,0.20517241379310347,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.09999999115288617,0.007160476342333266,0.030700931919570504,0.04999999999805116,3.8175080614429695,
mass,1.0,0.33444444446,782.5183701316577,0.20517241379310347,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.10000002199682044,0.007214827977830757,0.030611852903404572,0.05000000497695213,3.817454326737016,
mass,1.0,0.33444444446,782.5183701316577,0.20517241379310347,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999001415402,0.007160476545208768,0.030700931501238784,0.04999999999999979,3.8175080651969764,
mass,1.0,0.33444444446,782.5183701316577,0.2206896551724138,4.5e-06,1.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.09999999002931555,0.006992279894689844,0.031310592992103065,0.049999999999998795,3.7173933781326616,
mass,1.0,0.33444444446,782.5183701316577,0.2206896551724138,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.09999999002931048,0.006992279894688884,0.031310592992104404,0.04999999999999963,3.7173933781327944,
mass,1.0,0.33444444446,782.5183701316577,0.2206896551724138,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.10000003332447936,0.015000008140517508,0.026613699130736607,0.05000000499806293,3.2922069644205414,
mass,1.0,0.33444444446,782.5183701316577,0.2206896551724138,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999121341685,0.006992279701484459,0.031310593412042245,0.04999999999933399,3.7173933745899683,
mass,1.0,0.33444444446,782.5183701316577,0.2362068965517241,4.5e-06,1.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.09999999003083153,0.006839072695491944,0.031892676743486885,0.04999999999998623,3.626164370701366,
mass,1.0,0.33444444446,782.5183701316577,0.2362068965517241,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.0999999900308551,0.006839072696549464,0.03189267674164835,0.049999999999920934,3.6261643706629774,
mass,1.0,0.33444444446,782.5183701316577,0.2362068965517241,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999001618079,0.0068842681512027715,0.03181261770272563,0.050000004971900026,3.626125595370585,
mass,1.0,0.33444444446,782.5183701316577,0.2362068965517241,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999001570521,0.006839072697771679,0.03189267673828387,0.049999999999999996,3.6261643707450784,
mass,1.0,0.33444444446,782.5183701316577,0.2517241379310345,4.5e-06,1.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.09999999003190221,0.0066986217822619975,0.03245026971308129,0.04999999999996468,3.5425214172730284,
mass,1.0,0.33444444446,782.5183701316577,0.2517241379310345,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.09999999003162695,0.006698621782200089,0.03245026971316206,0.04999999999985717,3.5425214172624013,
mass,1.0,0.33444444446,782.5183701316577,0.2517241379310345,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999001998966,0.0067240104339677375,0.03240354539783335,0.05000000281403341,3.5425087518188896,
mass,1.0,0.33444444446,782.5183701316577,0.2517241379310345,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999001625191,0.006698621784370794,0.03245026970799813,0.04999999999998301,3.542521417320623,
mass,1.0,0.33444444446,782.5183701316577,0.2672413793103448,4.5e-06,1.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.09999999003236092,0.006569141631244304,0.03298594612814115,0.049999999999841865,3.4654205429745186,
mass,1.0,0.33444444446,782.5183701316577,0.2672413793103448,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.09999999027221981,0.0065691415992586485,0.032985946207704855,0.04999999999988133,3.465420542394185,
mass,1.0,0.33444444446,782.5183701316577,0.2672413793103448,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999001755859,0.006599329030295294,0.03292860345258264,0.05000000471016298,3.465402600040375,
mass,1.0,0.33444444446,782.5183701316577,0.2672413793103448,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999001722819,0.006569141633492004,0.03298594612270281,0.05000000000000026,3.4654205430304517,
mass,1.0,0.33444444446,782.5183701316577,0.2827586206896552,4.5e-06,1.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,False,nan,nan,nan,nan,nan,Error in Opti::solve [OptiNode] at .../casadi/core
mass,1.0,0.33444444446,782.5183701316577,0.2827586206896552,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.09999999003387916,0.006449184350677111,0.03350187720844185,0.049999999999618606,3.394011671647593,
mass,1.0,0.33444444446,782.5183701316577,0.2827586206896552,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.18000000923411494,0.00100018348995382,0.17030418879033785,0.05000000290147327,0.7401129875886306,
mass,1.0,0.33444444446,782.5183701316577,0.2827586206896552,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999001797513,0.006449184352865732,0.03350187720293499,0.0499999999999985,3.3940116717279034,
mass,1.0,0.33444444446,782.5183701316577,0.2982758620689655,4.5e-06,1.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.09999999003678692,0.006337561141154967,0.03399991273429514,0.04999999999997607,3.3275942678422594,
mass,1.0,0.33444444446,782.5183701316577,0.2982758620689655,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.0999999915491663,0.006337560968371799,0.03399991320330008,0.04999999999587473,3.3275942638267804,
mass,1.0,0.33444444446,782.5183701316577,0.2982758620689655,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.10000000169158194,0.0063590785366823286,0.033956434813891066,0.049999993598070794,3.3275836912095356,
mass,1.0,0.33444444446,782.5183701316577,0.2982758620689655,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.0999999900186804,0.006337561143190375,0.03399991272874121,0.04999999999996314,3.327594267883595,
mass,1.0,0.33444444446,782.5183701316577,0.3137931034482758,4.5e-06,1.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.09999999003826074,0.006233285085768837,0.03448164275930725,0.05,3.265584844756068,
mass,1.0,0.33444444446,782.5183701316577,0.3137931034482758,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.10000001357584681,0.006233282580700393,0.034481649854841485,0.04999999999830879,3.265584791808555,
mass,1.0,0.33444444446,782.5183701316577,0.3137931034482758,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.18000000890259427,0.001000182056728852,0.1703814627144312,0.050000002854636294,0.7390941101560552,
mass,1.0,0.33444444446,782.5183701316577,0.3137931034482758,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999251731774,0.006233284812806026,0.03448164352466441,0.04999999999124717,3.2655848382892563,
mass,1.0,0.33444444446,782.5183701316577,0.3293103448275862,4.5e-06,1.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.0999999900392388,0.006135528727252092,0.03494844503765049,0.04999999999840662,3.207492748492675,
mass,1.0,0.33444444446,782.5183701316577,0.3293103448275862,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.09999999003972485,0.0061355287281040565,0.034948445036043295,0.04999999999999998,3.207492748627446,
mass,1.0,0.33444444446,782.5183701316577,0.3293103448275862,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999001664957,0.006135528729829164,0.034948445030496954,0.050000000000018294,3.2074927486804174,
mass,1.0,0.33444444446,782.5183701316577,0.3293103448275862,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999069702362,0.006135528663633666,0.03494844522464113,0.0499999999794592,3.2074927450369235,
mass,1.0,0.33444444446,782.5183701316577,0.3448275862068965,4.5e-06,1.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.0999999906715032,0.006043592050861475,0.035401522154616775,0.049999999999974586,3.1529018276837086,
mass,1.0,0.33444444446,782.5183701316577,0.3448275862068965,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.09999999004118384,0.006043592110188878,0.03540152197315759,0.04999999999999602,3.1529018289985937,
mass,1.0,0.33444444446,782.5183701316577,0.3448275862068965,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.10000171051937111,0.014999883792106074,0.030526772581995005,0.0500000049786797,2.6588726221333943,
mass,1.0,0.33444444446,782.5183701316577,0.3448275862068965,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999010095027,0.006043592101672803,0.03540152199453885,0.04999999998141761,3.1529018271254134,
mass,1.0,0.33444444446,782.5183701316577,0.3603448275862069,4.5e-06,1.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.11018345641953496,0.007889348959133189,0.03334681286479842,0.050000000006316624,3.0564726499687587,
mass,1.0,0.33444444446,782.5183701316577,0.3603448275862069,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.10000014699422446,0.005956862019348228,0.035841979334788304,0.04999999937145735,3.101456003962942,
mass,1.0,0.33444444446,782.5183701316577,0.3603448275862069,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999002171751,0.005956878346807826,0.03584192979244048,0.049999999999999864,3.1014563701656432,
mass,1.0,0.33444444446,782.5183701316577,0.3603448275862069,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999365667991,0.005956878006972241,0.035841930853419246,0.049999999985943976,3.101456361431361,
mass,1.0,0.33444444446,782.5183701316577,0.3758620689655172,4.5e-06,1.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.09999999004408153,0.0058748747044249745,0.03627060183177997,0.04999999999999976,3.0528501559794394,
mass,1.0,0.33444444446,782.5183701316577,0.3758620689655172,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.09999999004409046,0.005874874704653153,0.03627060183117361,0.0499999999992409,3.052850155898661,
mass,1.0,0.33444444446,782.5183701316577,0.3758620689655172,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999002245913,0.005874874608193169,0.036270602047697206,0.04999999996250945,3.052850152283408,
mass,1.0,0.33444444446,782.5183701316577,0.3758620689655172,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.0999999901476379,0.005874874695747976,0.03627060186033111,0.04999999999998292,3.052850155776278,
mass,1.0,0.33444444446,782.5183701316577,0.3913793103448276,4.5e-06,1.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.09999999275384196,0.005797137579544123,0.036688368009214455,0.04999999999574724,3.0068178676847355,
mass,1.0,0.33444444446,782.5183701316577,0.3913793103448276,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.09999999004547862,0.005797137804483237,0.036688367253797795,0.04999999999999616,3.006817873188134,
mass,1.0,0.33444444446,782.5183701316577,0.3913793103448276,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999002391931,0.005839411791694303,0.03658955158774664,0.050000004262271684,3.006778418647117,
mass,1.0,0.33444444446,782.5183701316577,0.3913793103448276,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999061012002,0.005797137760050493,0.03668836740488064,0.04999999999387964,3.006817871517287,
mass,1.0,0.33444444446,782.5183701316577,0.4068965517241379,4.5e-06,1.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.09999999004698269,0.005723281874643121,0.037095966379707315,0.04999999999999832,2.963128281041921,
mass,1.0,0.33444444446,782.5183701316577,0.4068965517241379,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.09999999122226087,0.005723281786475868,0.03709596669089264,0.049999999999999115,2.963128278894846,
mass,1.0,0.33444444446,782.5183701316577,0.4068965517241379,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999002439726,0.005723281877193192,0.0370959663700255,0.04999999998606837,2.9631282797350265,
mass,1.0,0.33444444446,782.5183701316577,0.4068965517241379,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999001892676,0.005723281876082933,0.0370959663738687,0.04999999999989199,2.9631282810840394,
mass,1.0,0.33444444446,782.5183701316577,0.42241379310344823,4.5e-06,1.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.10000002330824952,0.005652966560770136,0.037494072951589304,0.049999999988015825,2.921578675798281,
mass,1.0,0.33444444446,782.5183701316577,0.42241379310344823,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.10000001987469825,0.005652966761964698,0.03749407216878893,0.05000000002887868,2.9215786845610534,
mass,1.0,0.33444444446,782.5183701316577,0.42241379310344823,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999002397685,0.005652969380044439,0.03749406319464836,0.05000000000001213,2.9215787333191914,
mass,1.0,0.33444444446,782.5183701316577,0.42241379310344823,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.0999999900246183,0.005652969380093343,0.037494063194579694,0.04999999999999637,2.921578733315727,
mass,1.0,0.33444444446,782.5183701316577,0.4379310344827586,4.5e-06,1.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.10000000382487997,0.005585902546820544,0.03788325918403507,0.04999999990484812,2.881990711754797,
mass,1.0,0.33444444446,782.5183701316577,0.4379310344827586,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.10000009942160037,0.005585896062641838,0.03788328363980292,0.049999999999081245,2.881990556872354,
mass,1.0,0.33444444446,782.5183701316577,0.4379310344827586,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.10000173819227794,0.014999916862947446,0.03313781448130766,0.050000004982282145,2.3562062419331444,
mass,1.0,0.33444444446,782.5183701316577,0.4379310344827586,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999148690582,0.005585903345598048,0.03788325613503843,0.049999999999757294,2.8819907427169387,
mass,1.0,0.33444444446,782.5183701316577,0.45344827586206893,4.5e-06,1.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.09999999005125855,0.005521821714124353,0.03826408481198883,0.04999999999993473,2.844206377580739,
mass,1.0,0.33444444446,782.5183701316577,0.45344827586206893,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.09999999554817719,0.0055218213617723114,0.03826408618737344,0.04999999999998879,2.844206368385754,
mass,1.0,0.33444444446,782.5183701316577,0.45344827586206893,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999002608155,0.005521821715910506,0.03826408480525064,0.050000000000001286,2.8442063776244884,
mass,1.0,0.33444444446,782.5183701316577,0.45344827586206893,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.10000000966047386,0.0055218204573130635,0.0382640897180504,0.04999999999996203,2.844206344774776,
mass,1.0,0.33444444446,782.5183701316577,0.4689655172413793,4.5e-06,1.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.09999999128738774,0.005460491207359103,0.03863704137202441,0.0500000000003819,2.808085262297903,
mass,1.0,0.33444444446,782.5183701316577,0.4689655172413793,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.09999999261372726,0.00546049113711788,0.038637041663554694,0.049999999943397405,2.8080852546277644,
mass,1.0,0.33444444446,782.5183701316577,0.4689655172413793,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.17880574537368002,0.01499918813430612,0.03354608587045618,0.05000000081632128,2.552555449499076,
mass,1.0,0.33444444446,782.5183701316577,0.4689655172413793,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999018783638,0.005460491276406542,0.03863704109638947,0.04999999999999932,2.808085264036998,
mass,1.0,0.33444444446,782.5183701316577,0.4844827586206896,4.5e-06,1.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.09999999029339092,0.005401704534544641,0.03900257138250663,0.04999999999999362,2.773502151780233,
mass,1.0,0.33444444446,782.5183701316577,0.4844827586206896,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.10000010058356253,0.0054016981412332715,0.039002598014640844,0.04999999999973583,2.7735019770567777,
mass,1.0,0.33444444446,782.5183701316577,0.4844827586206896,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999002728721,0.005401704549722259,0.039002571318831995,0.04999999999939539,2.77350215215646,
