sweep_type,motor_scale,tau_max,w_max,m,I,I_ratio,stroke,g,L_min,L_max,guess_idx,guess_L,guess_r,guess_T,success,opt_L,opt_r,opt_T,y_final,ydot_final,error
mass,0.5,0.16722222223,391.25918506582883,0.4844827586206896,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.10000000568105583,0.0065831594855332385,0.060634926623262315,0.049999999999534285,1.5778153161882866,
mass,0.5,0.16722222223,391.25918506582883,0.4844827586206896,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999005383227,0.006583159313808956,0.060634925194686606,0.04999999999898385,1.5778153224355227,
mass,0.5,0.16722222223,391.25918506582883,0.4844827586206896,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999005377792,0.006583159314278637,0.06063492519336999,0.05000000000000034,1.5778153224789773,
mass,0.5,0.16722222223,391.25918506582883,0.5,4.5e-06,1.0,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,False,nan,nan,nan,nan,nan,Error in Opti::solve [OptiNode] at .../casadi/core
mass,0.5,0.16722222223,391.25918506582883,0.5,4.5e-06,1.0,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.09999999010992514,0.006500822824646073,0.061323787469522106,0.05000000000000001,1.5558028224982527,
mass,0.5,0.16722222223,391.25918506582883,0.5,4.5e-06,1.0,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.0999999900507996,0.006500822823607109,0.06132378746539065,0.05000000000003835,1.555802822524159,
mass,0.5,0.16722222223,391.25918506582883,0.5,4.5e-06,1.0,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999167086368,0.006500822841889079,0.06132378761165227,0.0499999999945601,1.5558028216640032,
inertia,0.5,0.16722222223,391.25918506582883,0.1,4.5000000000000003e-07,0.1,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.1263203445244565,0.015000009986104587,0.029817638481432058,0.04999999999993389,2.7540372693138893,
inertia,0.5,0.16722222223,391.25918506582883,0.1,4.5000000000000003e-07,0.1,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.12632150264435976,0.014999977742822801,0.029817696648383508,0.050000000000000155,2.7540371531870806,
inertia,0.5,0.16722222223,391.25918506582883,0.1,4.5000000000000003e-07,0.1,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.12632128014365124,0.014999983936772973,0.029817685473566242,0.05,2.7540371754989943,
inertia,0.5,0.16722222223,391.25918506582883,0.1,4.5000000000000003e-07,0.1,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.12632048495310808,0.015000006077764116,0.02981764553382962,0.05000000000017721,2.7540372552445094,
inertia,0.5,0.16722222223,391.25918506582883,0.1,5.274460338900661e-07,0.11721022975334802,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.14075738665464352,0.00993346846755876,0.036505083902003056,0.05000002848393986,2.577069794134775,
inertia,0.5,0.16722222223,391.25918506582883,0.1,5.274460338900661e-07,0.11721022975334802,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.12588117736820512,0.015000009987162053,0.02989202998277398,0.04999999999999999,2.760058168336378,
inertia,0.5,0.16722222223,391.25918506582883,0.1,5.274460338900661e-07,0.11721022975334802,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.1258816428837609,0.014999995603229758,0.029892054286066155,0.049999999999499514,2.760058120229105,
inertia,0.5,0.16722222223,391.25918506582883,0.1,5.274460338900661e-07,0.11721022975334802,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.12588117716433841,0.01500000999346039,0.029892029972131043,0.04999999999999999,2.7600581683574337,
inertia,0.5,0.16722222223,391.25918506582883,0.1,6.182207081474683e-07,0.1373823795883263,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.12542188002753069,0.015000008723619455,0.0299842150679566,0.05,2.7670465199995427,
inertia,0.5,0.16722222223,391.25918506582883,0.1,6.182207081474683e-07,0.1373823795883263,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.12542189099382195,0.015000008503236488,0.029984215578286406,0.050000000000033615,2.7670465193362395,
inertia,0.5,0.16722222223,391.25918506582883,0.1,6.182207081474683e-07,0.1373823795883263,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.12542222644425471,0.0149999963072423,0.029984234216144958,0.04999999999406378,2.767046482553088,
inertia,0.5,0.16722222223,391.25918506582883,0.1,6.182207081474683e-07,0.1373823795883263,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.12542185375992124,0.015000009619893654,0.02998421363968465,0.049999999990353844,2.7670465220107268,
inertia,0.5,0.16722222223,391.25918506582883,0.1,7.246179124024227e-07,0.16102620275609392,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.12495687103476782,0.014999846758523835,0.030098559305102274,0.04999999998271218,2.775106190960367,
inertia,0.5,0.16722222223,391.25918506582883,0.1,7.246179124024227e-07,0.16102620275609392,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.12495350153765669,0.014999993887914615,0.030098357024942426,0.050000000000000114,2.7751065812117717,
inertia,0.5,0.16722222223,391.25918506582883,0.1,7.246179124024227e-07,0.16102620275609392,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.12495313245386448,0.015000009991713643,0.03009833487467804,0.04999999999999741,2.7751066238028943,
inertia,0.5,0.16722222223,391.25918506582883,0.1,7.246179124024227e-07,0.16102620275609392,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.12495339765995418,0.014999998408475844,0.030098350796464887,0.04999999999728315,2.7751065930980663,
inertia,0.5,0.16722222223,391.25918506582883,0.1,8.493263199607937e-07,0.18873918221350972,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.12448657734744015,0.015000009979607692,0.03023921219904086,0.04999999999988104,2.7843331120014922,
inertia,0.5,0.16722222223,391.25918506582883,0.1,8.493263199607937e-07,0.18873918221350972,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.12450175249502032,0.014999108699222635,0.030240263951519478,0.049999999751602756,2.784331122209914,
inertia,0.5,0.16722222223,391.25918506582883,0.1,8.493263199607937e-07,0.18873918221350972,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.12448657719190578,0.015000009989935647,0.030239212187681976,0.04999999999999717,2.784333112029429,
inertia,0.5,0.16722222223,391.25918506582883,0.1,8.493263199607937e-07,0.18873918221350972,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.1244873961783704,0.014999960960670295,0.030239269161360112,0.05000000000514118,2.7843330058770324,
inertia,0.5,0.16722222223,391.25918506582883,0.1,9.954973309817022e-07,0.2212216291070449,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.12403262022895427,0.015000009776484842,0.030412302319706284,0.05000000036509809,2.7948031701255935,
inertia,0.5,0.16722222223,391.25918506582883,0.1,9.954973309817022e-07,0.2212216291070449,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.12403331761234447,0.014999936027481347,0.030412369085024146,0.049999999997890454,2.7948030471131955,
inertia,0.5,0.16722222223,391.25918506582883,0.1,9.954973309817022e-07,0.2212216291070449,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.12403263051036277,0.01500000888511852,0.030412303052245303,0.04999999998580758,2.7948031636240285,
inertia,0.5,0.16722222223,391.25918506582883,0.1,9.954973309817022e-07,0.2212216291070449,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.12403262127235677,0.015000009960815549,0.030412302112423604,0.04999999999528448,2.7948031659608388,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.1668247088321002e-06,0.2592943797404667,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.12359832123918403,0.015000009952339887,0.030623640853657985,0.049999999999841185,2.8065676281983354,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.1668247088321002e-06,0.2592943797404667,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.12359810964387623,0.014999906128506412,0.030623691558039085,0.05000000004709629,2.8065675380336255,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.1668247088321002e-06,0.2592943797404667,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.12359832121109524,0.015000009974205291,0.030623640840267134,0.04999999999987963,2.8065676282368774,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.1668247088321002e-06,0.2592943797404667,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.12359832123517933,0.015000009976467155,0.030623640839910333,0.049999999999999045,2.8065676282323,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.3676379220409388e-06,0.30391953823131973,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.12318477345358037,0.01500000964843006,0.0308797511369974,0.050000000000000044,2.8196413713943893,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.3676379220409388e-06,0.30391953823131973,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.12318463360011436,0.014999995172433516,0.030879754182343955,0.05000000028715755,2.819641375255432,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.3676379220409388e-06,0.30391953823131973,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.12318477367878539,0.01500000969293071,0.03087975112002244,0.05000000000326067,2.8196413722528617,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.3676379220409388e-06,0.30391953823131973,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.12318477386313056,0.01500000971254238,0.030879751115883605,0.05000000000126788,2.8196413718463713,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.603011550618099e-06,0.3562247890262442,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.10000002050261197,0.01263085710379543,0.03171182585035154,0.050000000000445584,2.835209318096441,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.603011550618099e-06,0.3562247890262442,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.10000001881308766,0.01263085692395451,0.03171182589564227,0.05000000000008189,2.8352093179696554,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.603011550618099e-06,0.3562247890262442,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.10000000452317327,0.012630855407862285,0.03171182627460656,0.05000000000000823,2.835209317965048,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.603011550618099e-06,0.3562247890262442,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.10000000482961552,0.012630855440481448,0.031711826266391824,0.050000000000074284,2.8352093179880606,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.8788935214521807e-06,0.41753189365604015,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.09999999058850603,0.012488618067925596,0.032208026192570724,0.05000000000000309,2.8540246284858224,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.8788935214521807e-06,0.41753189365604015,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.09999999023700529,0.012488618041271026,0.03220802619381549,0.050000000000000024,2.854024628549039,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.8788935214521807e-06,0.41753189365604015,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.18000000544342426,0.0012949501656971576,0.2510122224313794,0.049999968991316646,0.48058203438512026,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.8788935214521807e-06,0.41753189365604015,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.10000001114368531,0.012488619596802723,0.032208026143841266,0.05000000000240992,2.854024625101695,
inertia,0.5,0.16722222223,391.25918506582883,0.1,2.2022554133148722e-06,0.4893900918477494,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.09999999333455285,0.012328265389326796,0.03279859853276435,0.05000000000070157,2.874573011715264,
inertia,0.5,0.16722222223,391.25918506582883,0.1,2.2022554133148722e-06,0.4893900918477494,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.09999999351117907,0.012328265387463807,0.032798598544793396,0.04999999999742394,2.8745730114740615,
inertia,0.5,0.16722222223,391.25918506582883,0.1,2.2022554133148722e-06,0.4893900918477494,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.18000000993434498,0.001225008830961374,0.2657765657737961,0.0500000043701207,0.4549934708882317,
inertia,0.5,0.16722222223,391.25918506582883,0.1,2.2022554133148722e-06,0.4893900918477494,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999413016425,0.012328265421153724,0.03279859855404101,0.0500000000002638,2.8745730113557695,
inertia,0.5,0.16722222223,391.25918506582883,0.1,2.5812686297019055e-06,0.5736152510448679,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.09999999006689017,0.012153130964777846,0.033495255966850296,0.05000000000000001,2.8967315093344337,
inertia,0.5,0.16722222223,391.25918506582883,0.1,2.5812686297019055e-06,0.5736152510448679,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.09999999638705968,0.012153130955569283,0.03349525638664512,0.05000000000202127,2.896731505560289,
inertia,0.5,0.16722222223,391.25918506582883,0.1,2.5812686297019055e-06,0.5736152510448679,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999070423234,0.012153130967162173,0.03349525600613648,0.04999999999992689,2.8967315089196726,
inertia,0.5,0.16722222223,391.25918506582883,0.1,2.5812686297019055e-06,0.5736152510448679,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999003404732,0.012153130964625567,0.033495255964852255,0.049999999999999316,2.8967315093554435,
inertia,0.5,0.16722222223,391.25918506582883,0.1,3.0255108914247018e-06,0.6723357536499337,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.09999999042446933,0.011968227158720089,0.0343092211350127,0.04999999999998911,2.920267696402318,
inertia,0.5,0.16722222223,391.25918506582883,0.1,3.0255108914247018e-06,0.6723357536499337,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.10000000955325616,0.0119682264980342,0.034309223116133186,0.04999999994682699,2.920267671574601,
inertia,0.5,0.16722222223,391.25918506582883,0.1,3.0255108914247018e-06,0.6723357536499337,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.10000004826974088,0.0119682251629461,0.03430922712653313,0.04999999999999865,2.920267642552921,
inertia,0.5,0.16722222223,391.25918506582883,0.1,3.0255108914247018e-06,0.6723357536499337,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999002317493,0.011968227174579526,0.03430922109146776,0.04999999999999875,2.9202676967768633,
inertia,0.5,0.16722222223,391.25918506582883,0.1,3.5462082670514603e-06,0.7880462815669912,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.0999999901227606,0.015000008822846477,0.03282681672244216,0.05000000467566588,2.904688301648877,
inertia,0.5,0.16722222223,391.25918506582883,0.1,3.5462082670514603e-06,0.7880462815669912,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.10000000398355037,0.011780287663577567,0.03525036594733158,0.04999999995325023,2.944809292000163,
inertia,0.5,0.16722222223,391.25918506582883,0.1,3.5462082670514603e-06,0.7880462815669912,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999722415484,0.011780288554331199,0.03525036449980932,0.049999999996977955,2.944809301776216,
inertia,0.5,0.16722222223,391.25918506582883,0.1,3.5462082670514603e-06,0.7880462815669912,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999001682622,0.011780289219872241,0.03525036325473183,0.049999999999990705,2.9448093111733256,
inertia,0.5,0.16722222223,391.25918506582883,0.1,4.156518857343237e-06,0.9236708571873861,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.10000284212227954,0.014999978731811919,0.03358408360984973,0.050000004830560184,2.9237998537842045,
inertia,0.5,0.16722222223,391.25918506582883,0.1,4.156518857343237e-06,0.9236708571873861,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.09999999431760818,0.01159765773889974,0.03632617577081014,0.04999999994332351,2.969814721986517,
inertia,0.5,0.16722222223,391.25918506582883,0.1,4.156518857343237e-06,0.9236708571873861,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.10000003853899372,0.012384941732255952,0.03549829975793011,0.05000000475222697,2.9666798242054173,
inertia,0.5,0.16722222223,391.25918506582883,0.1,4.156518857343237e-06,0.9236708571873861,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999001286165,0.011597658570201737,0.036326174475669645,0.04999999999989363,2.969814732496983,
inertia,0.5,0.16722222223,391.25918506582883,0.1,4.871865302433246e-06,1.0826367338740546,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.09999999164679003,0.015000008362725336,0.03445141254951749,0.050000004864827155,2.9425267145181526,
inertia,0.5,0.16722222223,391.25918506582883,0.1,4.871865302433246e-06,1.0826367338740546,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.09999999002065497,0.011429941416856531,0.037540774803314574,0.04999999999998609,2.9945516557225558,
inertia,0.5,0.16722222223,391.25918506582883,0.1,4.871865302433246e-06,1.0826367338740546,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999419018997,0.012000122367278621,0.03687556958541319,0.05000000392275656,2.992790276834366,
inertia,0.5,0.16722222223,391.25918506582883,0.1,4.871865302433246e-06,1.0826367338740546,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.1800000069067691,0.0010007601850202602,0.33014764540635516,0.049999996015823195,0.3725995150805592,
inertia,0.5,0.16722222223,391.25918506582883,0.1,5.71032451425565e-06,1.2689610031679222,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.09999999198554507,0.01129895403049769,0.038878799499324684,0.05000000379712288,3.0180930584566923,
inertia,0.5,0.16722222223,391.25918506582883,0.1,5.71032451425565e-06,1.2689610031679222,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.10000007908319386,0.01128739642510848,0.038894292550762065,0.04999999999951668,3.018093635352489,
inertia,0.5,0.16722222223,391.25918506582883,0.1,5.71032451425565e-06,1.2689610031679222,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999052410331,0.011336347851509247,0.03882896307369831,0.050000002665185075,3.0180793943654525,
inertia,0.5,0.16722222223,391.25918506582883,0.1,5.71032451425565e-06,1.2689610031679222,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,False,nan,nan,nan,nan,nan,Error in Opti::solve [OptiNode] at .../casadi/core
inertia,0.5,0.16722222223,391.25918506582883,0.1,6.693084482820799e-06,1.487352107293511,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.09999999127857088,0.011482340086813144,0.0399606454544046,0.050000004150972055,3.0387941407733625,
inertia,0.5,0.16722222223,391.25918506582883,0.1,6.693084482820799e-06,1.487352107293511,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.0999999900140632,0.011180321754501045,0.0403825918043234,0.04999999999994173,3.039345981776021,
inertia,0.5,0.16722222223,391.25918506582883,0.1,6.693084482820799e-06,1.487352107293511,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.0999999910142207,0.011187724389734012,0.040371921049584265,0.0500000048603271,3.039345743318409,
inertia,0.5,0.16722222223,391.25918506582883,0.1,6.693084482820799e-06,1.487352107293511,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999375278026,0.0111875334378391,0.040372196427323266,0.050000004979119377,3.0393457670055426,
inertia,0.5,0.16722222223,391.25918506582883,0.1,7.844979699899946e-06,1.743328822199988,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.10000002621024788,0.011264311713202605,0.041776231106080655,0.049999995722881094,3.0569638770539207,
inertia,0.5,0.16722222223,391.25918506582883,0.1,7.844979699899946e-06,1.743328822199988,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.10000000231839609,0.011129711096685225,0.041980427799337874,0.05000000395830412,3.0571006692330527,
inertia,0.5,0.16722222223,391.25918506582883,0.1,7.844979699899946e-06,1.743328822199988,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999028267427,0.011122253489311063,0.04199191005032335,0.05000000389260295,3.05710147398396,
inertia,0.5,0.16722222223,391.25918506582883,0.1,7.844979699899946e-06,1.743328822199988,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.1000001527301167,0.011117882561006185,0.04199866656201927,0.05000000499350111,3.057101117158285,
inertia,0.5,0.16722222223,391.25918506582883,0.1,9.195118730356238e-06,2.0433597178569416,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.09999999154982903,0.011115299479484763,0.043721234302877894,0.05000000492768591,3.0701305671568937,
inertia,0.5,0.16722222223,391.25918506582883,0.1,9.195118730356238e-06,2.0433597178569416,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.09999999260440014,0.011116124695751899,0.04371988583251245,0.05000000487795827,3.0701304772793385,
inertia,0.5,0.16722222223,391.25918506582883,0.1,9.195118730356238e-06,2.0433597178569416,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999026900275,0.011110953401174998,0.04372834037240086,0.05000000496546133,3.0701308531468725,
inertia,0.5,0.16722222223,391.25918506582883,0.1,9.195118730356238e-06,2.0433597178569416,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.1800000092693644,0.001000172812858977,0.34039569712371703,0.05000000305035854,0.372525620382325,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.0777619789943688e-05,2.395026619987486,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.10000050447597476,0.011156817454529485,0.045576664206958974,0.04999999999880421,3.077281237201372,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.0777619789943688e-05,2.395026619987486,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.10000000161187907,0.011157269413693067,0.04557582446840265,0.049999999999858616,3.077283585829027,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.0777619789943688e-05,2.395026619987486,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.0999999906836067,0.011160884244576503,0.045569600644457094,0.05000000499933825,3.0772836956962033,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.0777619789943688e-05,2.395026619987486,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.10000038807747207,0.011696694029407623,0.04469441778337103,0.049999989969095195,3.0754667563965405,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.2632472917735297e-05,2.807216203941177,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.0999999919354721,0.011279289962115972,0.04750161958613043,0.05000000497733907,3.07758864854118,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.2632472917735297e-05,2.807216203941177,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.09999999021200154,0.011277030356741177,0.047505673311980766,0.050000004948997645,3.0775889149195406,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.2632472917735297e-05,2.807216203941177,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999038943619,0.0112735704806529,0.04751188411379772,0.05000000499918248,3.077589187981206,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.2632472917735297e-05,2.807216203941177,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999159284573,0.01128223206660758,0.04749634370768205,0.05000000448427888,3.0775881769979083,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.4806550530407005e-05,3.2903445623126677,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,False,nan,nan,nan,nan,nan,Error in Opti::solve [OptiNode] at .../casadi/core
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.4806550530407005e-05,3.2903445623126677,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.09999999000770983,0.011507506710195473,0.04944645227824091,0.05000000285829633,3.0703078363581287,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.4806550530407005e-05,3.2903445623126677,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.10000008931317646,0.011460505106482813,0.04953326166497973,0.05000000499405422,3.070329344359482,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.4806550530407005e-05,3.2903445623126677,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.17999931097149574,0.0009999903405138624,0.35352230822077224,0.050000004949650484,0.37260431389266657,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.7354791895235624e-05,3.856620421163472,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.09999999000629832,0.011695003819029975,0.05168340817538711,0.050000004973024294,3.055087946879515,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.7354791895235624e-05,3.856620421163472,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.10000057177461423,0.011704479795178326,0.05166543222070226,0.05000000455862655,3.0550835885949885,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.7354791895235624e-05,3.856620421163472,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.0999999901303698,0.011698036205008696,0.05167762581785838,0.05000000499791938,3.055087826495942,
inertia,0.5,0.16722222223,391.25918506582883,0.1,1.7354791895235624e-05,3.856620421163472,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.09999999000350006,0.011693317647533443,0.05168662484607117,0.050000005000224654,3.055087968504193,
inertia,0.5,0.16722222223,391.25918506582883,0.1,2.0341591453621092e-05,4.520353656360243,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.100006655724661,0.012009737915739133,0.053903972113189945,0.05000000499155024,3.0316958877723446,
inertia,0.5,0.16722222223,391.25918506582883,0.1,2.0341591453621092e-05,4.520353656360243,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.10000001645689426,0.012031045379996769,0.053861646988670006,0.05000000493518011,3.031736329158458,
inertia,0.5,0.16722222223,391.25918506582883,0.1,2.0341591453621092e-05,4.520353656360243,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999660307514,0.01201575206795327,0.0538912903251571,0.05000000085028819,3.0317387707277774,
inertia,0.5,0.16722222223,391.25918506582883,0.1,2.0341591453621092e-05,4.520353656360243,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.18000000430943117,0.0010000117246997087,0.3663991206404608,0.050000004764074624,0.37259030979415153,
inertia,0.5,0.16722222223,391.25918506582883,0.1,2.3842426078276685e-05,5.298316906283707,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.09999999000630885,0.01242280303883286,0.05615853391951627,0.05000000266661557,3.000435133254181,
inertia,0.5,0.16722222223,391.25918506582883,0.1,2.3842426078276685e-05,5.298316906283707,0.05,9.81,0.1,0.18,1,0.12,0.01,0.03,True,0.0999999900535118,0.01239633756746511,0.05621044569519919,0.05000000369132277,3.000439920898982,
inertia,0.5,0.16722222223,391.25918506582883,0.1,2.3842426078276685e-05,5.298316906283707,0.05,9.81,0.1,0.18,2,0.18,0.004,0.03,True,0.09999999217812901,0.012397705336307808,0.05620775791853257,0.05000000495891697,3.000439967258583,
inertia,0.5,0.16722222223,391.25918506582883,0.1,2.3842426078276685e-05,5.298316906283707,0.05,9.81,0.1,0.18,3,0.18,0.01,0.03,True,0.1800000099072899,0.0010000037952253692,0.3745211859815894,0.05000000484535316,0.37237904140072103,
inertia,0.5,0.16722222223,391.25918506582883,0.1,2.7945762385120276e-05,6.2101694189156165,0.05,9.81,0.1,0.18,0,0.12,0.004,0.03,True,0.0999999902277949,0.01500000921657587,0.054979074261430616,0.050000004900409845,2.9423301177169714,
