sweep_type,motor_scale,tau_max,w_max,m,I,I_ratio,stroke,g,L_min,L_max,guess_idx,guess_L,guess_r,guess_T,success,opt_L,opt_r,opt_T,y_final,ydot_final,error
mass,2.0,0.66888888892,1565.0367402633153,0.4844827586206896,4.5e-06,1.0,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.15999999149618926,0.005069841377001832,0.0340507668066929,0.07999999999998385,5.31060675006976,
mass,2.0,0.66888888892,1565.0367402633153,0.4844827586206896,4.5e-06,1.0,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.15999999008829754,0.0050698414522175215,0.03405076654866714,0.07999999999999903,5.310606753238067,
mass,2.0,0.66888888892,1565.0367402633153,0.5,4.5e-06,1.0,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.1599999935320785,0.005019205037530369,0.03434331862018522,0.07999999999656919,5.250263108059161,
mass,2.0,0.66888888892,1565.0367402633153,0.5,4.5e-06,1.0,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.1599999942309628,0.005019205009801068,0.03434331872508695,0.07999999998956003,5.250263105537895,
mass,2.0,0.66888888892,1565.0367402633153,0.5,4.5e-06,1.0,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.15999999797428702,0.005019204817596666,0.0343433194014277,0.07999999999983032,5.250263098542128,
mass,2.0,0.66888888892,1565.0367402633153,0.5,4.5e-06,1.0,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.15999999009050278,0.005019205222238095,0.03434331797870109,0.07999999999999997,5.250263115862644,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,4.5000000000000003e-07,0.1,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.1800000096171374,0.010913866373518929,0.015918808490163243,0.07999999979748781,8.506128878717593,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,4.5000000000000003e-07,0.1,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.18000000960449966,0.010913866345869602,0.01591880850601165,0.07999999999999995,8.506128911719198,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,4.5000000000000003e-07,0.1,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.18000000960931078,0.010913866346206308,0.01591880850594352,0.07999999999999993,8.506128911721646,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,4.5000000000000003e-07,0.1,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.18000000953403492,0.010913866342799118,0.015918808506297868,0.07999999999983952,8.506128911684948,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,5.274460338900661e-07,0.11721022975334802,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.18000000948817962,0.010861060670918061,0.016040218806702974,0.08000000000000008,8.536629551405287,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,5.274460338900661e-07,0.11721022975334802,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.18000000930893817,0.010861060662788075,0.016040218807561856,0.08000000000031869,8.53662955164896,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,5.274460338900661e-07,0.11721022975334802,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.1800000094598329,0.010861060669720977,0.01604021880680206,0.07999999999983946,8.53662955138529,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,5.274460338900661e-07,0.11721022975334802,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.18000000945120867,0.010861060669223979,0.01604021880688773,0.08000000000047566,8.536629551596086,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,6.182207081474683e-07,0.1373823795883263,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.18000000921162415,0.010794918857271997,0.01618774556927777,0.07999999999999997,8.570925239785891,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,6.182207081474683e-07,0.1373823795883263,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.1799998529863083,0.010794910041091326,0.016187747057278812,0.08000000000558695,8.570925201216918,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,6.182207081474683e-07,0.1373823795883263,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.18000000922127218,0.010794918857829756,0.01618774556917946,0.07999999999996069,8.570925239781877,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,6.182207081474683e-07,0.1373823795883263,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.18000000922118695,0.010794918857819922,0.01618774556918339,0.07999999999999996,8.570925239788341,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,7.246179124024227e-07,0.16102620275609392,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.17999999890200913,0.01071464907261449,0.016365833587360688,0.08000000000000028,8.6091674273991,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,7.246179124024227e-07,0.16102620275609392,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.18000000769661534,0.010714649510526796,0.016365833524795804,0.08000000000114953,8.60916742868904,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,7.246179124024227e-07,0.16102620275609392,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.17999944113940763,0.010714621281420452,0.016365837562636865,0.08000000000000006,8.609167376477622,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,7.246179124024227e-07,0.16102620275609392,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.18000000084203888,0.010714649172196397,0.016365833571974645,0.08000000004566499,8.609167447581381,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,8.493263199607937e-07,0.18873918221350972,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.16058504389784953,0.009689385111473358,0.016712489496801312,0.08000000000168685,8.652586603006243,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,8.493263199607937e-07,0.18873918221350972,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.16058514904731558,0.009689390385805205,0.016712488634561692,0.08000000005010305,8.652586632478345,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,8.493263199607937e-07,0.18873918221350972,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.16058503903321064,0.009689384870364876,0.01671248953515572,0.08000000001043313,8.652586606580716,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,8.493263199607937e-07,0.18873918221350972,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.16058507797271657,0.009689386820644585,0.01671248921737825,0.08000000001707608,8.652586612639665,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,9.954973309817022e-07,0.2212216291070449,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.15999999065045284,0.009547074170397855,0.016981770061926433,0.08000000000000286,8.704141047621615,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,9.954973309817022e-07,0.2212216291070449,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.15999999068259435,0.0095470742008746,0.01698177004393456,0.07999999991662868,8.704141031559383,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,9.954973309817022e-07,0.2212216291070449,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.15999999064308543,0.009547074170117187,0.01698177006194278,0.08000000000000085,8.704141047623153,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,9.954973309817022e-07,0.2212216291070449,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.1599999906425567,0.009547074170092568,0.016981770061946264,0.08000000000000268,8.704141047624397,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,1.1668247088321002e-06,0.2592943797404667,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.16000000515956433,0.009420786437159923,0.017295330803002773,0.0800000000121369,8.760360278978848,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,1.1668247088321002e-06,0.2592943797404667,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.1599999902720263,0.0094207858959509,0.017295330814761364,0.07999999976580334,8.760360254056705,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,1.1668247088321002e-06,0.2592943797404667,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.1599999902914352,0.009420786095309535,0.01729533071006204,0.08000000000000368,8.76036028581042,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,1.1668247088321002e-06,0.2592943797404667,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.15999999029207002,0.009420786095339397,0.017295330710057098,0.07999999999999936,8.76036028580953,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,1.3676379220409388e-06,0.30391953823131973,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.15999999734254408,0.009283636469558364,0.017664096925074847,0.08000000000076413,8.820914981662622,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,1.3676379220409388e-06,0.30391953823131973,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.15999999019077993,0.009283636413783969,0.01766409681014986,0.07999999996705641,8.82091498318103,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,1.3676379220409388e-06,0.30391953823131973,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.16000131048529756,0.009283651251262242,0.017664115056128766,0.07999999999999036,8.820913518191706,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,1.3676379220409388e-06,0.30391953823131973,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.16000001984943826,0.009283636621785647,0.017664097297936793,0.08000000001399607,8.820914960088862,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,1.603011550618099e-06,0.3562247890262442,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.15999999008651639,0.00913928538416275,0.018094014661566432,0.08000000000025193,8.885184274909967,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,1.603011550618099e-06,0.3562247890262442,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.15999999012402827,0.009139285386116637,0.0180940146611015,0.08000000000000002,8.88518427478771,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,1.603011550618099e-06,0.3562247890262442,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.1599999901200542,0.00913928535157536,0.018094014681574164,0.07999999993599598,8.885184263729824,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,1.603011550618099e-06,0.3562247890262442,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.1599999929455411,0.009139285367953491,0.01809401473021349,0.07999999983808453,8.885184240502472,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,1.8788935214521807e-06,0.41753189365604015,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.15999999009111154,0.008992657753187283,0.01859040412780293,0.08,8.95216989625856,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,1.8788935214521807e-06,0.41753189365604015,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.15999999009111154,0.008992657753187774,0.01859040412780247,0.07999999999999723,8.952169896258038,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,1.8788935214521807e-06,0.41753189365604015,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.15999999008366414,0.008992655981130004,0.018590405410471838,0.08000000014308532,8.952169901719085,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,1.8788935214521807e-06,0.41753189365604015,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.15999999145687652,0.008992657710118397,0.018590404191236313,0.07999999999990194,8.952169893232112,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,2.2022554133148722e-06,0.4893900918477494,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.1600000257098641,0.0088502502219329,0.019157140595847,0.08000000369088756,9.020411971876188,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,2.2022554133148722e-06,0.4893900918477494,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.1599999900699178,0.008849890162562052,0.019157418472202026,0.07999999999937256,9.020411930094195,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,2.2022554133148722e-06,0.4893900918477494,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.15999999175107563,0.00884989006162242,0.019157418593837898,0.07999999999980348,9.020411925332136,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,2.2022554133148722e-06,0.4893900918477494,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.15999999006899365,0.00884989015521447,0.01915741847749441,0.0799999999893607,9.020411928623709,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,2.5812686297019055e-06,0.5736152510448679,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.1600000365310277,0.008718115453849894,0.019797497789787833,0.07999999999998098,9.08792325397892,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,2.5812686297019055e-06,0.5736152510448679,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.16000000017196367,0.008718118791718167,0.01979749396732617,0.07999999994746866,9.08792337550807,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,2.5812686297019055e-06,0.5736152510448679,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.1599999900547381,0.008718119798401234,0.01979749284063285,0.0799999999999969,9.087923422633198,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,2.5812686297019055e-06,0.5736152510448679,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.15999999364952155,0.008718119462711617,0.019797493222596916,0.0799999999860561,9.087923407038465,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,3.0255108914247018e-06,0.6723357536499337,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.16000001112475357,0.00860508837287572,0.02051093426947627,0.08000000291414572,9.152170862260746,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,3.0255108914247018e-06,0.6723357536499337,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.1599999921184926,0.008605091086071376,0.020510930895746855,0.07999999992967419,9.152170830363772,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,3.0255108914247018e-06,0.6723357536499337,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,False,nan,nan,nan,nan,nan,Error in Opti::solve [OptiNode] at .../casadi/core
inertia,2.0,0.66888888892,1565.0367402633153,0.1,3.0255108914247018e-06,0.6723357536499337,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.15999999132234055,0.00860509131638499,0.020510930663904615,0.0799999999999971,9.152170840576911,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,3.5462082670514603e-06,0.7880462815669912,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.15999999003750143,0.008518617002166735,0.021295795516747935,0.07999999978680114,9.210128916206111,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,3.5462082670514603e-06,0.7880462815669912,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.16000000712647877,0.008518613939882064,0.021295799086796633,0.0799999999999361,9.210128856397478,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,3.5462082670514603e-06,0.7880462815669912,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.16000037193324118,0.008518222623158064,0.02129619562358515,0.08000000135755171,9.210126957733262,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,3.5462082670514603e-06,0.7880462815669912,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.15999999003704513,0.008518617135883089,0.02129579539371368,0.07999999999999859,9.21012894803892,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,4.156518857343237e-06,0.9236708571873861,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.15999999003184784,0.008465989359484142,0.02214821829885792,0.07999999999924315,9.25842830803265,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,4.156518857343237e-06,0.9236708571873861,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.15999999003121468,0.008465989351459565,0.022148218321318865,0.08000000011525296,9.258428314084597,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,4.156518857343237e-06,0.9236708571873861,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.15999999002582438,0.008465989371481325,0.022148218278469387,0.0799999998277032,9.25842827731525,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,4.156518857343237e-06,0.9236708571873861,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.15999999003139384,0.008465989344113606,0.022148218313458035,0.07999999996146794,9.258428301969904,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,4.871865302433246e-06,1.0826367338740546,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.15999999002752172,0.00845349118491747,0.023063081064299322,0.08000000000154892,9.293590453288985,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,4.871865302433246e-06,1.0826367338740546,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.15999999009669685,0.008453491163454136,0.02306308109081051,0.07999999999999993,9.293590452464963,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,4.871865302433246e-06,1.0826367338740546,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.15999999002723408,0.008453491185445975,0.023063081063586295,0.07999999999999069,9.293590452969648,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,4.871865302433246e-06,1.0826367338740546,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.15999999002723586,0.00845349118599957,0.02306308106296829,0.07999999999982259,9.29359045291309,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,5.71032451425565e-06,1.2689610031679222,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.15999999002429993,0.008486121318915373,0.02403489692892788,0.08000000000000006,9.312316288710782,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,5.71032451425565e-06,1.2689610031679222,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.15999999171801613,0.008486120650413095,0.02403489778614161,0.07999999999937922,9.312316274571852,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,5.71032451425565e-06,1.2689610031679222,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.15999999002390122,0.008486121319024523,0.024034896928775057,0.07999999999982435,9.312316288681561,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,5.71032451425565e-06,1.2689610031679222,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.15999999017292613,0.008486121242115617,0.024034897022970438,0.07999999994173733,9.312316277410988,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,6.693084482820799e-06,1.487352107293511,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.1599999900217821,0.008567576947707161,0.0250586394664856,0.07999999999997476,9.311773049229688,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,6.693084482820799e-06,1.487352107293511,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.15999999195658865,0.00856744591584511,0.0250588016620276,0.08000000143715127,9.311773113868723,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,6.693084482820799e-06,1.487352107293511,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.15999999066719983,0.008567576634953252,0.025058639880088798,0.07999999999977431,9.311773043247094,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,6.693084482820799e-06,1.487352107293511,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.15999999002151943,0.008567576947840388,0.025058639466310206,0.07999999999998098,9.311773049232844,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,7.844979699899946e-06,1.743328822199988,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.15999999001984147,0.008700449032632993,0.02613032921067216,0.07999999999815198,9.289823994572673,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,7.844979699899946e-06,1.743328822199988,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.15999999001984044,0.008700449032855192,0.02613032921047862,0.07999999999999996,9.289823994915947,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,7.844979699899946e-06,1.743328822199988,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.15999999269414644,0.00870044746576753,0.02613033133424485,0.07999999996641477,9.289823961520602,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,7.844979699899946e-06,1.743328822199988,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.15999999001959903,0.008700449032994615,0.026130329210289353,0.07999999999999967,9.289823994918338,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,9.195118730356238e-06,2.0433597178569416,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.1599999915991727,0.008886534444115768,0.027247312199388654,0.0799999997431394,9.245163559155408,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,9.195118730356238e-06,2.0433597178569416,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.15999999445940452,0.008886532496577323,0.02724731489722653,0.07999999977982465,9.245163534286878,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,9.195118730356238e-06,2.0433597178569416,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.1599999900180982,0.00888653549330693,0.027247310758320074,0.07999999999993226,9.245163624413564,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,9.195118730356238e-06,2.0433597178569416,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.15999999001811455,0.008886535493763512,0.027247310757544663,0.07999999999654539,9.245163623774294,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,1.0777619789943688e-05,2.395026619987486,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,False,nan,nan,nan,nan,nan,Error in Opti::solve [OptiNode] at .../casadi/core
inertia,2.0,0.66888888892,1565.0367402633153,0.1,1.0777619789943688e-05,2.395026619987486,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.15999999001716272,0.009127177961115725,0.02840826457510671,0.07999999999993115,9.17734869337783,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,1.0777619789943688e-05,2.395026619987486,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.15999999001696433,0.009127177963056845,0.02840826457194347,0.07999999998967869,9.177348691464879,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,1.0777619789943688e-05,2.395026619987486,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.15999999020439806,0.009127177812558786,0.028408264783518832,0.07999999999982296,9.177348691165356,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,1.2632472917735297e-05,2.807216203941177,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.15999999204640208,0.009423557056412839,0.0296130535890128,0.07999999985164434,9.086739349771351,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,1.2632472917735297e-05,2.807216203941177,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.1599999902030009,0.009423559039719077,0.029613050775903996,0.0799999993889663,9.08673928476465,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,1.2632472917735297e-05,2.807216203941177,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.15999999001140536,0.009479155387213131,0.029538037396100357,0.08000000470591344,9.086657008687101,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,1.2632472917735297e-05,2.807216203941177,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.1599999919407956,0.009423557156625219,0.02961305345121276,0.07999999991977948,9.086739363308121,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,1.4806550530407005e-05,3.2903445623126677,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.15999999002199963,0.00977693209182777,0.03086248261130335,0.07999999999999684,8.974378571049973,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,1.4806550530407005e-05,3.2903445623126677,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.15999999001559345,0.009776932098524415,0.030862482601819917,0.07999999999999657,8.97437857113268,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,1.4806550530407005e-05,3.2903445623126677,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.15999999001524182,0.009787500175755567,0.03084807557089317,0.08000000446123783,8.974376060140257,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,1.4806550530407005e-05,3.2903445623126677,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.15999999001540458,0.009776932098390109,0.03086248260199546,0.07999999999993013,8.974378571139162,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,1.7354791895235624e-05,3.856620421163472,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.17999993891588287,0.0009999933704497904,0.13489896091722633,0.08000000497619769,2.2451362349640593,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,1.7354791895235624e-05,3.856620421163472,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.15999999001507167,0.010188785093457005,0.03215809342898941,0.07999999999985374,8.841839139459323,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,1.7354791895235624e-05,3.856620421163472,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.15999999141850677,0.010238811518759572,0.03209015415350997,0.08000000497401343,8.841783440715275,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,1.7354791895235624e-05,3.856620421163472,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.1599999900144255,0.01018878509399864,0.032158093428108804,0.07999999999805463,8.841839139150979,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,2.0341591453621092e-05,4.520353656360243,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.15999999001471943,0.010660945857113408,0.03350194029263628,0.07999999999992889,8.691065501988202,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,2.0341591453621092e-05,4.520353656360243,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.1599999900147159,0.010660945857107645,0.03350194029264513,0.07999999999994861,8.691065501991783,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,2.0341591453621092e-05,4.520353656360243,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.18000000839014932,0.0010000420157804124,0.1408704654611306,0.08000000457527208,2.209709915885031,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,2.0341591453621092e-05,4.520353656360243,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.1599999900145331,0.010660945857349077,0.03350194029230383,0.07999999999990003,8.691065501985952,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,2.3842426078276685e-05,5.298316906283707,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,True,0.15999999000697507,0.011196082227373434,0.03489586694684925,0.08000000499273364,8.524226776559672,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,2.3842426078276685e-05,5.298316906283707,0.08,9.81,0.16,0.18,1,0.12,0.01,0.03,True,0.15999999001447,0.011195648565282844,0.03489644962980968,0.07999999999999621,8.524226418501753,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,2.3842426078276685e-05,5.298316906283707,0.08,9.81,0.16,0.18,2,0.18,0.004,0.03,True,0.15999999933954095,0.011209102201946703,0.03487837565863333,0.08000000458342811,8.524223332088466,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,2.3842426078276685e-05,5.298316906283707,0.08,9.81,0.16,0.18,3,0.18,0.01,0.03,True,0.15999999514932095,0.011195640868166486,0.03489646029066309,0.07999999992598887,8.524226336081556,
inertia,2.0,0.66888888892,1565.0367402633153,0.1,2.7945762385120276e-05,6.2101694189156165,0.08,9.81,0.16,0.18,0,0.12,0.004,0.03,False,nan,nan,nan,nan,nan,Error in Opti::solve [OptiNode] at .../casadi/core
