time_us,time_ms,angle,vel,vbat,set_volts
415167741,415167.741,-0.14294791221618652,0.002197265625,7.9397125244140625,4.0
415168498,415168.498,-0.14294791221618652,0.0,7.9259796142578125,4.0
415169352,415169.352,-0.11926698684692383,7.4278106689453125,7.496337890625,4.0
415170311,415170.311,0.015531539916992188,53.29118347167969,7.496337890625,4.0
415171244,415171.244,0.2545449137687683,119.01260375976562,6.953125,4.0
415172189,415172.189,0.5411117076873779,180.8882293701172,6.7988128662109375,4.0
415173160,415173.16,0.881751298904419,237.19541931152344,6.78240966796875,4.0
415174119,415174.119,1.2894067764282227,297.85400390625,6.8144378662109375,4.0
415175051,415175.051,1.740301251411438,352.7921142578125,6.8719329833984375,4.0
415176032,415176.032,2.2368316650390625,403.28985595703125,6.949188232421875,4.0
415177072,415177.072,2.7748754024505615,451.96142578125,7.0316009521484375,4.0
415178067,415178.067,3.3448452949523926,495.04119873046875,7.11175537109375,4.0
415179083,415179.083,3.9426183700561523,530.4886474609375,7.181915283203125,4.0
415180040,415180.04,4.550745964050293,558.5520629882812,7.2450408935546875,4.0
415181029,415181.029,5.164625644683838,578.4765625,7.292388916015625,4.0
415182053,415182.053,5.778409957885742,591.1741943359375,7.3226318359375,4.0
415182988,415182.988,6.3842363357543945,591.1741943359375,7.331695556640625,4.0
415183963,415183.963,6.982680797576904,596.5257568359375,7.31805419921875,4.0
415184932,415184.932,7.586302280426025,597.452392578125,7.297943115234375,4.0
415185883,415185.883,8.19174575805664,599.59423828125,7.2922210693359375,4.0
415186844,415186.844,8.19174575805664,601.963134765625,7.2972869873046875,4.0
415187781,415187.781,8.809460639953613,607.7412719726562,7.3105621337890625,4.0
415188621,415188.621,9.4456787109375,612.8811645507812,7.3218536376953125,4.0
415189479,415189.479,10.05025863647461,614.5082397460938,7.3156890869140625,4.0
415190324,415190.324,10.67487621307373,612.5139770507812,7.3008575439453125,4.0
415191249,415191.249,11.256159782409668,606.558837890625,7.284637451171875,4.0
415192199,415192.199,11.853165626525879,598.60498046875,7.284637451171875,4.0
415193159,415193.159,12.420259475708008,591.165283203125,7.2658843994140625,4.0
415194106,415194.106,12.994063377380371,585.5621337890625,7.24267578125,4.0
415195094,415195.094,13.580236434936523,585.4659423828125,7.2215423583984375,4.0
415196024,415196.024,14.179830551147461,590.2416381835938,7.223388671875,4.0
415196944,415196.944,14.780384063720703,590.2416381835938,7.2516326904296875,4.0
415197926,415197.926,15.361284255981445,594.7923583984375,7.2754669189453125,4.0
415198872,415198.872,15.897505760192871,589.3475341796875,7.2618560791015625,4.0
415199822,415199.822,16.385120391845703,570.5545043945312,7.1963043212890625,4.0
415200806,415200.806,16.857778549194336,540.1293334960938,7.103057861328125,4.0
415201795,415201.795,17.299949645996094,516.1771850585938,7.03656005859375,4.0
